"In cluster 1 we found:
	 0  beats to filter and 557 normal filters out of 557"
2264	"27:32:965"
2265	"27:33:868"
2266	"27:34:747"
2267	"27:35:615"
2268	"27:36:455"
2269	"27:37:296"
2270	"27:38:132"
2271	"27:38:973"
2272	"27:39:821"
2273	"27:40:665"
2274	"27:41:525"
2298	"27:59:961"
2299	"28:0:770"
2300	"28:1:591"
2301	"28:2:432"
2302	"28:3:280"
2303	"28:4:109"
2304	"28:4:914"
2305	"28:5:724"
2306	"28:6:537"
2307	"28:7:339"
2308	"28:8:148"
2309	"28:8:977"
2310	"28:9:813"
2311	"28:10:654"
2312	"28:11:502"
2313	"28:12:366"
2314	"28:13:237"
2315	"28:14:97"
2316	"28:14:957"
2317	"28:15:802"
2318	"28:16:646"
2319	"28:17:514"
2320	"28:18:377"
2321	"28:19:241"
2322	"28:20:101"
2323	"28:20:969"
2324	"28:21:844"
2325	"28:22:696"
2326	"28:23:521"
2327	"28:24:346"
2328	"28:25:195"
2329	"28:26:31"
2334	"28:30:732"
2337	"28:33:300"
2347	"28:41:12"
2348	"28:41:844"
2349	"28:42:673"
2350	"28:43:518"
2351	"28:44:323"
2352	"28:45:113"
2360	"28:51:140"
2361	"28:51:977"
2362	"28:52:809"
2363	"28:53:607"
2364	"28:54:416"
2365	"28:55:249"
2366	"28:56:54"
2367	"28:56:848"
2368	"28:57:650"
2369	"28:58:455"
2371	"29:0:39"
2372	"29:0:852"
2373	"29:1:685"
2374	"29:2:553"
2375	"29:3:405"
2376	"29:4:265"
2377	"29:5:128"
2378	"29:5:930"
2379	"29:6:728"
2380	"29:7:514"
2382	"29:9:117"
2384	"29:10:673"
2385	"29:11:482"
2386	"29:12:296"
2399	"29:22:16"
2400	"29:22:809"
2401	"29:23:584"
2409	"29:29:805"
"In cluster 5 we found:
	 0  beats to filter and 746 normal filters out of 746"
# Normal beats with nothing in particular
6	"0:4:837"
7	"0:5:564"
8	"0:6:284"
9	"0:6:988"
12	"0:9:109"
13	"0:9:833"
14	"0:10:572"
15	"0:11:296"
16	"0:12:19"
17	"0:12:739"
18	"0:13:447"
20	"0:14:875"
21	"0:15:580"
30	"0:21:763"
31	"0:22:459"
38	"0:27:389"
39	"0:28:97"
40	"0:28:825"
41	"0:29:564"
42	"0:30:296"
43	"0:31:19"
44	"0:31:739"
45	"0:32:475"
46	"0:33:191"
47	"0:33:899"
50	"0:36:31"
51	"0:36:743"
52	"0:37:444"
62	"0:44:482"
63	"0:45:206"
64	"0:45:918"
65	"0:46:630"
66	"0:47:350"
67	"0:48:70"
68	"0:48:774"
71	"0:50:903"
75	"0:53:735"
76	"0:54:444"
77	"0:55:160"
78	"0:55:883"
79	"0:56:595"
80	"0:57:307"
81	"0:58:16"
82	"0:58:735"
83	"0:59:447"
94	"1:7:101"
95	"1:7:821"
96	"1:8:545"
97	"1:9:265"
98	"1:9:977"
99	"1:10:689"
100	"1:11:393"
112	"1:19:681"
113	"1:20:409"
114	"1:21:125"
115	"1:21:837"
116	"1:22:541"
122	"1:26:759"
123	"1:27:486"
124	"1:28:210"
125	"1:28:930"
126	"1:29:665"
127	"1:30:405"
128	"1:31:136"
129	"1:31:852"
130	"1:32:580"
131	"1:33:315"
132	"1:34:43"
133	"1:34:767"
134	"1:35:510"
135	"1:36:268"
136	"1:37:16"
137	"1:37:739"
138	"1:38:447"
139	"1:39:160"
140	"1:39:856"
179	"2:5:774"
188	"2:11:844"
221	"2:34:626"
222	"2:35:335"
223	"2:36:16"
230	"2:40:934"
231	"2:41:646"
232	"2:42:354"
236	"2:45:183"
237	"2:45:883"
238	"2:46:564"
291	"3:22:856"
315	"3:39:241"
320	"3:42:790"
343	"3:58:560"
367	"4:14:623"
368	"4:15:335"
369	"4:16:35"
387	"4:28:148"
388	"4:28:872"
389	"4:29:595"
390	"4:30:292"
400	"4:37:319"
401	"4:38:16"
406	"4:41:533"
407	"4:42:268"
408	"4:42:957"
410	"4:44:377"
411	"4:45:117"
412	"4:45:860"
413	"4:46:584"
414	"4:47:311"
415	"4:48:39"
416	"4:48:763"
417	"4:49:490"
418	"4:50:222"
419	"4:50:961"
420	"4:51:700"
421	"4:52:432"
422	"4:53:156"
423	"4:53:899"
424	"4:54:658"
425	"4:55:405"
426	"4:56:136"
427	"4:56:875"
428	"4:57:607"
429	"4:58:346"
430	"4:59:78"
431	"4:59:829"
435	"5:2:825"
436	"5:3:568"
437	"5:4:292"
438	"5:4:984"
445	"5:9:852"
446	"5:10:599"
447	"5:11:342"
448	"5:12:74"
449	"5:12:809"
450	"5:13:560"
451	"5:14:315"
452	"5:15:66"
453	"5:15:798"
454	"5:16:533"
455	"5:17:272"
456	"5:18:0"
457	"5:18:732"
458	"5:19:467"
460	"5:20:996"
462	"5:22:498"
464	"5:24:4"
465	"5:24:747"
466	"5:25:479"
467	"5:26:214"
468	"5:26:965"
469	"5:27:708"
470	"5:28:444"
472	"5:29:930"
473	"5:30:677"
474	"5:31:416"
475	"5:32:128"
476	"5:32:825"
499	"5:48:716"
500	"5:49:459"
501	"5:50:179"
502	"5:50:875"
504	"5:52:276"
509	"5:55:911"
515	"6:0:160"
516	"6:0:875"
517	"6:1:623"
519	"6:3:144"
526	"6:8:315"
527	"6:9:51"
528	"6:9:798"
534	"6:14:249"
539	"6:17:918"
540	"6:18:638"
541	"6:19:366"
542	"6:20:93"
543	"6:20:829"
548	"6:24:479"
549	"6:25:206"
554	"6:28:891"
555	"6:29:619"
556	"6:30:346"
568	"6:39:732"
574	"6:43:911"
575	"6:44:658"
586	"6:53:327"
587	"6:54:70"
594	"6:59:366"
605	"7:7:257"
608	"7:9:385"
620	"7:18:619"
621	"7:19:354"
622	"7:20:82"
623	"7:20:798"
630	"7:25:759"
680	"8:1:27"
681	"8:1:724"
682	"8:2:455"
683	"8:3:183"
684	"8:3:868"
691	"8:8:677"
699	"8:14:230"
700	"8:14:949"
701	"8:15:677"
702	"8:16:385"
703	"8:17:86"
704	"8:17:813"
705	"8:18:549"
706	"8:19:276"
707	"8:19:996"
708	"8:20:693"
709	"8:21:354"
711	"8:22:669"
718	"8:27:502"
719	"8:28:237"
721	"8:29:681"
722	"8:30:444"
723	"8:31:198"
725	"8:32:661"
726	"8:33:393"
727	"8:34:109"
728	"8:34:794"
734	"8:38:778"
735	"8:39:502"
736	"8:40:233"
737	"8:40:988"
738	"8:41:743"
739	"8:42:482"
741	"8:43:946"
742	"8:44:696"
743	"8:45:393"
745	"8:46:798"
758	"8:57:8"
759	"8:57:755"
760	"8:58:479"
761	"8:59:195"
762	"8:59:914"
763	"9:0:630"
764	"9:1:370"
765	"9:2:125"
766	"9:2:875"
767	"9:3:630"
768	"9:4:358"
769	"9:5:93"
770	"9:5:821"
771	"9:6:568"
772	"9:7:311"
773	"9:8:47"
774	"9:8:770"
775	"9:9:510"
776	"9:10:245"
777	"9:10:965"
778	"9:11:665"
781	"9:13:790"
787	"9:18:58"
788	"9:18:755"
789	"9:19:482"
801	"9:28:728"
802	"9:29:444"
803	"9:30:152"
804	"9:30:868"
805	"9:31:572"
811	"9:35:720"
812	"9:36:440"
813	"9:37:117"
822	"9:43:412"
823	"9:44:140"
824	"9:44:879"
825	"9:45:638"
836	"9:53:918"
843	"9:59:97"
844	"9:59:813"
845	"10:0:545"
851	"10:4:977"
856	"10:8:584"
857	"10:9:311"
862	"10:12:938"
863	"10:13:650"
864	"10:14:366"
865	"10:15:109"
866	"10:15:829"
867	"10:16:549"
868	"10:17:280"
874	"10:21:767"
879	"10:25:428"
880	"10:26:136"
901	"10:40:728"
902	"10:41:447"
903	"10:42:171"
904	"10:42:891"
905	"10:43:626"
906	"10:44:381"
907	"10:45:140"
909	"10:46:646"
910	"10:47:405"
915	"10:51:78"
919	"10:53:918"
920	"10:54:630"
921	"10:55:323"
924	"10:57:463"
925	"10:58:160"
978	"11:33:424"
979	"11:34:160"
980	"11:34:911"
984	"11:37:949"
985	"11:38:700"
986	"11:39:436"
987	"11:40:167"
988	"11:40:899"
989	"11:41:595"
1012	"11:57:323"
1013	"11:58:54"
1014	"11:58:790"
1029	"12:9:237"
1030	"12:9:977"
1031	"12:10:720"
1032	"12:11:447"
1033	"12:12:152"
1037	"12:14:946"
1038	"12:15:673"
1039	"12:16:405"
1040	"12:17:140"
1041	"12:17:864"
1042	"12:18:564"
1047	"12:22:0"
1048	"12:22:732"
1049	"12:23:444"
1050	"12:24:171"
1054	"12:27:218"
1055	"12:27:938"
1056	"12:28:661"
1057	"12:29:389"
1058	"12:30:101"
1060	"12:31:506"
1061	"12:32:230"
1062	"12:32:973"
1063	"12:33:716"
1064	"12:34:451"
1065	"12:35:198"
1069	"12:38:292"
1070	"12:39:4"
1071	"12:39:704"
1073	"12:41:132"
1074	"12:41:852"
1075	"12:42:572"
1076	"12:43:284"
1077	"12:43:984"
1079	"12:45:412"
1080	"12:46:136"
1081	"12:46:864"
1082	"12:47:576"
1083	"12:48:280"
1084	"12:49:12"
1085	"12:49:739"
1086	"12:50:440"
1088	"12:51:825"
1096	"12:57:366"
1097	"12:58:101"
1098	"12:58:844"
1099	"12:59:584"
1101	"13:1:74"
1102	"13:1:805"
1103	"13:2:521"
1104	"13:3:230"
1135	"13:27:467"
1136	"13:28:210"
1137	"13:28:934"
1138	"13:29:634"
1139	"13:30:354"
1140	"13:31:74"
1141	"13:31:809"
1142	"13:32:549"
1162	"13:46:984"
1169	"13:52:284"
1177	"13:57:949"
1190	"14:7:673"
1192	"14:9:140"
1193	"14:9:883"
1194	"14:10:603"
1199	"14:14:148"
1204	"14:17:630"
1213	"14:23:977"
1214	"14:24:724"
1215	"14:25:444"
1216	"14:26:156"
1217	"14:26:887"
1218	"14:27:607"
1219	"14:28:331"
1220	"14:29:43"
1221	"14:29:755"
1230	"14:35:938"
1233	"14:38:16"
1234	"14:38:751"
1235	"14:39:502"
1236	"14:40:241"
1242	"14:44:712"
1243	"14:45:428"
1275	"15:8:591"
1276	"15:9:272"
1282	"15:13:412"
1283	"15:14:125"
1284	"15:14:833"
1289	"15:18:397"
1291	"15:19:817"
1296	"15:23:436"
1297	"15:24:140"
1303	"15:28:615"
1304	"15:29:358"
1305	"15:30:82"
1306	"15:30:813"
1307	"15:31:553"
1308	"15:32:307"
1309	"15:33:51"
1310	"15:33:767"
1311	"15:34:498"
1312	"15:35:233"
1313	"15:35:946"
1314	"15:36:658"
1315	"15:37:346"
1325	"15:44:300"
1326	"15:44:988"
1336	"15:51:988"
1337	"15:52:704"
1338	"15:53:440"
1339	"15:54:183"
1340	"15:54:918"
1341	"15:55:642"
1345	"15:58:673"
1346	"15:59:416"
1347	"16:0:136"
1348	"16:0:840"
1350	"16:2:276"
1355	"16:5:911"
1357	"16:7:323"
1358	"16:8:66"
1371	"16:18:171"
1372	"16:18:907"
1383	"16:27:268"
1384	"16:27:984"
1385	"16:28:681"
1391	"16:32:875"
1392	"16:33:603"
1393	"16:34:350"
1394	"16:35:89"
1395	"16:35:829"
1396	"16:36:553"
1397	"16:37:280"
1398	"16:38:23"
1399	"16:38:767"
1400	"16:39:514"
1401	"16:40:253"
1424	"16:58:54"
1425	"16:58:751"
1432	"17:3:514"
1436	"17:6:553"
1437	"17:7:300"
1438	"17:8:47"
1439	"17:8:786"
1440	"17:9:510"
1441	"17:10:222"
1453	"17:19:444"
1454	"17:20:183"
1455	"17:20:938"
1456	"17:21:696"
1457	"17:22:447"
1458	"17:23:175"
1459	"17:23:891"
1468	"17:30:899"
1469	"17:31:634"
1470	"17:32:374"
1471	"17:33:97"
1472	"17:33:817"
1473	"17:34:560"
1482	"17:41:498"
1483	"17:42:222"
1500	"17:55:463"
1501	"17:56:218"
1502	"17:56:977"
1513	"18:6:226"
1514	"18:6:942"
1515	"18:7:677"
1539	"18:26:486"
1540	"18:27:226"
1541	"18:27:977"
1547	"18:32:654"
1548	"18:33:374"
1549	"18:34:86"
1550	"18:34:813"
1551	"18:35:560"
1559	"18:41:778"
1560	"18:42:471"
1572	"18:51:591"
1573	"18:52:342"
1574	"18:53:86"
1575	"18:53:825"
1576	"18:54:564"
1577	"18:55:296"
1578	"18:56:47"
1579	"18:56:790"
1596	"19:10:245"
1597	"19:10:996"
1618	"19:27:549"
1619	"19:28:292"
1620	"19:29:19"
1621	"19:29:739"
1622	"19:30:467"
1623	"19:31:214"
1624	"19:31:977"
1641	"19:45:732"
1642	"19:46:471"
1643	"19:47:218"
1654	"19:55:798"
1655	"19:56:525"
1688	"20:22:257"
1689	"20:23:4"
1690	"20:23:763"
1696	"20:28:284"
1697	"20:28:988"
1724	"20:48:533"
1728	"20:51:304"
1729	"20:52:39"
1741	"21:1:389"
1742	"21:2:121"
1743	"21:2:852"
1744	"21:3:584"
1745	"21:4:319"
1746	"21:5:47"
1758	"21:14:490"
1759	"21:15:226"
1760	"21:15:946"
1761	"21:16:654"
1777	"21:29:362"
1778	"21:30:82"
1779	"21:30:786"
1780	"21:31:510"
1781	"21:32:253"
1782	"21:33:4"
1792	"21:40:774"
1793	"21:41:514"
1794	"21:42:268"
1795	"21:43:16"
1796	"21:43:755"
1802	"21:48:370"
1805	"21:50:510"
1806	"21:51:202"
1808	"21:52:607"
1817	"21:59:545"
1818	"22:0:237"
1825	"22:5:82"
1835	"22:12:105"
1836	"22:12:825"
1837	"22:13:564"
1838	"22:14:304"
1839	"22:15:51"
1840	"22:15:743"
1868	"22:34:646"
1869	"22:35:397"
1870	"22:36:140"
1871	"22:36:875"
1872	"22:37:591"
1873	"22:38:311"
1874	"22:39:23"
1875	"22:39:728"
1876	"22:40:451"
1877	"22:41:175"
1878	"22:41:914"
1879	"22:42:646"
1880	"22:43:354"
1881	"22:44:43"
1888	"22:48:922"
1889	"22:49:642"
1890	"22:50:327"
1896	"22:54:486"
1897	"22:55:198"
1902	"22:58:984"
1903	"22:59:708"
1904	"23:0:436"
1905	"23:1:148"
1908	"23:3:272"
1910	"23:4:755"
1914	"23:7:817"
1915	"23:8:572"
1916	"23:9:304"
1917	"23:10:12"
1919	"23:11:440"
1920	"23:12:171"
1921	"23:12:887"
1922	"23:13:595"
1923	"23:14:315"
1924	"23:15:27"
1925	"23:15:739"
1926	"23:16:428"
1927	"23:17:121"
1928	"23:17:852"
1929	"23:18:580"
1930	"23:19:311"
1931	"23:20:31"
1932	"23:20:770"
1933	"23:21:514"
1934	"23:22:241"
1935	"23:22:973"
1936	"23:23:704"
1937	"23:24:405"
1941	"23:27:226"
1942	"23:27:953"
1943	"23:28:669"
1960	"23:41:872"
1961	"23:42:584"
1962	"23:43:288"
1963	"23:43:957"
1965	"23:45:323"
1966	"23:46:54"
1967	"23:46:798"
1968	"23:47:553"
1969	"23:48:268"
1970	"23:48:969"
1971	"23:49:650"
1977	"23:53:774"
1982	"23:57:576"
1983	"23:58:327"
1984	"23:59:70"
1985	"23:59:802"
1986	"24:0:529"
1987	"24:1:241"
1988	"24:1:926"
1993	"24:5:327"
1994	"24:6:62"
1995	"24:6:825"
1996	"24:7:568"
1997	"24:8:300"
1998	"24:9:35"
1999	"24:9:786"
2000	"24:10:502"
2001	"24:11:195"
2003	"24:12:572"
2012	"24:19:658"
2013	"24:20:393"
2015	"24:21:844"
2016	"24:22:580"
2018	"24:24:86"
2022	"24:27:101"
2023	"24:27:805"
2028	"24:31:311"
2029	"24:32:54"
2030	"24:32:782"
2031	"24:33:498"
2032	"24:34:179"
2035	"24:36:261"
2040	"24:40:140"
2041	"24:40:868"
2042	"24:41:584"
2043	"24:42:311"
2044	"24:43:16"
2052	"24:48:607"
2053	"24:49:311"
2054	"24:50:47"
2055	"24:50:794"
2056	"24:51:541"
2058	"24:53:39"
2065	"24:58:409"
2066	"24:59:121"
2067	"24:59:844"
2068	"25:0:556"
2069	"25:1:272"
2076	"25:6:681"
2077	"25:7:428"
2078	"25:8:179"
2079	"25:8:930"
2080	"25:9:654"
2081	"25:10:385"
2082	"25:11:89"
2083	"25:11:817"
2126	"25:46:440"
2128	"25:47:922"
2129	"25:48:619"
2130	"25:49:307"
2131	"25:50:27"
2133	"25:51:498"
2141	"25:58:148"
2143	"25:59:634"
2144	"26:0:381"
2145	"26:1:117"
2146	"26:1:856"
2147	"26:2:588"
2148	"26:3:335"
2149	"26:4:54"
2150	"26:4:763"
2151	"26:5:486"
2152	"26:6:214"
2153	"26:6:934"
2154	"26:7:669"
2155	"26:8:412"
2156	"26:9:163"
2157	"26:9:914"
2158	"26:10:650"
2159	"26:11:374"
2160	"26:12:109"
2161	"26:12:833"
2162	"26:13:556"
2164	"26:15:66"
2165	"26:15:802"
2166	"26:16:518"
2167	"26:17:245"
2168	"26:17:992"
2169	"26:18:755"
2170	"26:19:510"
2171	"26:20:249"
2172	"26:20:981"
2173	"26:21:700"
2174	"26:22:405"
2175	"26:23:105"
2180	"26:26:646"
2188	"26:32:163"
2190	"26:33:564"
2191	"26:34:304"
2192	"26:35:31"
2251	"27:22:545"
2253	"27:24:54"
2254	"27:24:794"
2255	"27:25:521"
2257	"27:27:4"
2281	"27:47:78"
2283	"27:48:502"
2284	"27:49:226"
2295	"27:57:623"
2341	"28:36:405"
2342	"28:37:152"
2343	"28:37:899"
2355	"28:47:350"
2356	"28:48:70"
2357	"28:48:794"
2388	"29:13:829"
2389	"29:14:545"
2390	"29:15:245"
2395	"29:18:895"
2413	"29:32:872"
2415	"29:34:319"
2416	"29:35:66"
2417	"29:35:809"
2418	"29:36:525"
2419	"29:37:222"
2433	"29:46:708"
2434	"29:47:428"
2435	"29:48:160"
2437	"29:49:642"
2443	"29:54:245"
2449	"29:58:724"
"In cluster 6 we found:
	 87  beats to filter and 0 normal filters out of 87"
# ventricular beats that don't have a precedent ventricular beat
142	"1:40:984"
176	"2:3:436"
288	"3:20:537"
317	"3:40:409"
323	"3:44:603"
340	"3:56:253"
348	"4:1:642"
356	"4:6:821"
359	"4:8:883"
371	"4:17:152"
374	"4:19:230"
397	"4:34:887"
506	"5:53:498"
512	"5:57:805"
523	"6:5:918"
530	"6:11:4"
536	"6:15:475"
545	"6:22:8"
551	"6:26:428"
565	"6:37:167"
590	"6:56:27"
596	"7:0:549"
599	"7:2:747"
602	"7:4:922"
625	"7:21:907"
632	"7:26:949"
659	"7:45:914"
784	"9:15:658"
808	"9:33:416"
838	"9:55:136"
847	"10:1:732"
853	"10:6:144"
859	"10:10:498"
870	"10:18:459"
876	"10:22:969"
882	"10:27:389"
885	"10:29:436"
889	"10:32:163"
898	"10:38:261"
912	"10:48:564"
946	"11:11:545"
958	"11:19:576"
1000	"11:48:864"
1003	"11:51:8"
1016	"11:59:949"
1019	"12:2:93"
1106	"13:4:432"
1149	"13:37:619"
1152	"13:39:840"
1159	"13:44:607"
1165	"13:48:949"
1171	"13:53:455"
1174	"13:55:630"
1196	"14:11:798"
1201	"14:15:272"
1223	"14:30:864"
1227	"14:33:658"
1238	"14:41:428"
1245	"14:46:580"
1250	"14:49:973"
1253	"14:52:152"
1256	"14:54:253"
1286	"15:15:981"
1293	"15:20:953"
1299	"15:25:346"
1352	"16:3:420"
1478	"17:38:148"
1496	"17:52:272"
1650	"19:52:335"
1657	"19:57:665"
1660	"19:59:918"
1684	"20:18:984"
1692	"20:24:934"
1703	"20:33:300"
1721	"20:46:202"
1828	"22:6:965"
1831	"22:9:156"
1861	"22:29:607"
1865	"22:32:261"
2177	"26:24:323"
2185	"26:29:739"
2194	"26:36:237"
2197	"26:38:479"
2209	"26:47:774"
2392	"29:16:377"
2423	"29:39:735"
2446	"29:56:245"
"In cluster 7 we found:
	 40  beats to filter and 127 normal filters out of 167"
# At first these are the ventricular beats that were fired rapidly, with just 1 normal beat in between(that isn't included)
# After that they are normal beats which had a ventricular beat two positions before.
# Or "normal" beats with big deltas
144	"1:42:366"
146	"1:43:759"
148	"1:45:109"
150	"1:46:432"
152	"1:47:755"
154	"1:49:74"
156	"1:50:377"
158	"1:51:677"
160	"1:52:973"
162	"1:54:265"
164	"1:55:560"
166	"1:56:848"
168	"1:58:183"
170	"1:59:654"
178	"2:5:86"
290	"3:22:179"
319	"3:42:93"
325	"3:46:206"
342	"3:57:883"
350	"4:3:144"
358	"4:8:444"
361	"4:10:463"
373	"4:18:767"
376	"4:20:739"
399	"4:36:607"
508	"5:55:210"
514	"5:59:463"
525	"6:7:591"
532	"6:12:782"
538	"6:17:210"
547	"6:23:770"
553	"6:28:156"
567	"6:39:23"
592	"6:57:918"
598	"7:2:272"
601	"7:4:432"
604	"7:6:572"
627	"7:23:638"
634	"7:28:389"
636	"7:29:903"
638	"7:31:362"
640	"7:32:755"
642	"7:34:156"
644	"7:35:498"
646	"7:36:837"
648	"7:38:210"
650	"7:39:588"
652	"7:40:957"
654	"7:42:362"
656	"7:43:763"
658	"7:45:479"
661	"7:47:502"
663	"7:49:455"
664	"7:49:895"
666	"7:51:331"
668	"7:52:704"
670	"7:54:35"
672	"7:55:358"
674	"7:56:689"
676	"7:58:249"
786	"9:17:362"
810	"9:34:973"
832	"9:50:996"
833	"9:51:650"
834	"9:52:444"
840	"9:56:595"
842	"9:58:377"
849	"10:3:533"
855	"10:7:868"
861	"10:12:222"
872	"10:20:284"
878	"10:24:712"
884	"10:28:981"
887	"10:31:47"
891	"10:33:708"
900	"10:40:23"
914	"10:50:381"
948	"11:13:31"
960	"11:21:191"
1002	"11:50:549"
1005	"11:52:603"
1018	"12:1:619"
1021	"12:3:646"
1108	"13:6:222"
1151	"13:39:409"
1154	"13:41:455"
1161	"13:46:245"
1167	"13:50:817"
1173	"13:55:163"
1176	"13:57:280"
1198	"14:13:471"
1203	"14:16:949"
1225	"14:32:584"
1229	"14:35:268"
1240	"14:43:261"
1247	"14:48:179"
1252	"14:51:704"
1255	"14:53:805"
1258	"14:55:899"
1259	"14:56:436"
1261	"14:57:798"
1262	"14:58:556"
1288	"15:17:689"
1295	"15:22:739"
1301	"15:27:136"
1354	"16:5:202"
1480	"17:40:0"
1492	"17:49:160"
1494	"17:51:70"
1498	"17:54:19"
1504	"17:58:471"
1505	"17:59:545"
1506	"18:0:541"
1507	"18:1:416"
1635	"19:41:51"
1636	"19:41:716"
1637	"19:42:615"
1638	"19:43:432"
1652	"19:54:307"
1659	"19:59:490"
1662	"20:1:700"
1677	"20:13:626"
1680	"20:16:284"
1686	"20:20:790"
1694	"20:26:813"
1705	"20:35:198"
1706	"20:35:650"
1708	"20:37:588"
1723	"20:47:844"
1803	"21:49:117"
1804	"21:49:790"
1830	"22:8:665"
1833	"22:10:724"
1863	"22:31:101"
1867	"22:33:903"
2134	"25:52:241"
2135	"25:53:132"
2136	"25:54:113"
2137	"25:54:988"
2179	"26:25:969"
2187	"26:31:479"
2196	"26:38:39"
2199	"26:40:276"
2211	"26:49:615"
2223	"26:59:187"
2224	"26:59:926"
2225	"27:1:39"
2226	"27:2:58"
2227	"27:3:19"
2228	"27:3:949"
2229	"27:4:805"
2259	"27:28:541"
2260	"27:29:409"
2275	"27:42:342"
2276	"27:42:984"
2277	"27:43:977"
2278	"27:44:848"
2279	"27:45:638"
2330	"28:26:891"
2331	"28:27:844"
2332	"28:28:844"
2333	"28:29:794"
2335	"28:31:642"
2336	"28:32:479"
2394	"29:18:128"
2425	"29:41:280"
2448	"29:58:16"
"In cluster 8 we found:
	 0  beats to filter and 73 normal filters out of 73"
# These are beats that have nothing before them and a ventricular beat right after them.
141	"1:40:556"
175	"2:3:54"
287	"3:20:66"
316	"3:39:949"
322	"3:44:163"
339	"3:55:809"
347	"4:1:206"
355	"4:6:436"
370	"4:16:739"
396	"4:34:467"
505	"5:53:4"
511	"5:57:315"
522	"6:5:416"
529	"6:10:537"
535	"6:14:981"
544	"6:21:580"
550	"6:25:942"
564	"6:36:712"
589	"6:55:580"
595	"7:0:93"
624	"7:21:502"
631	"7:26:490"
783	"9:15:218"
807	"9:32:949"
837	"9:54:658"
846	"10:1:284"
852	"10:5:685"
858	"10:10:43"
869	"10:18:27"
875	"10:22:498"
881	"10:26:840"
888	"10:31:720"
897	"10:37:833"
911	"10:48:156"
945	"11:11:109"
957	"11:19:136"
999	"11:48:409"
1015	"11:59:525"
1105	"13:3:957"
1148	"13:37:179"
1158	"13:44:105"
1164	"13:48:510"
1170	"13:53:8"
1195	"14:11:323"
1200	"14:14:848"
1222	"14:30:467"
1226	"14:33:249"
1237	"14:40:992"
1244	"14:46:128"
1249	"14:49:564"
1285	"15:15:537"
1292	"15:20:541"
1298	"15:24:875"
1351	"16:3:0"
1477	"17:37:732"
1491	"17:48:689"
1495	"17:51:817"
1649	"19:51:926"
1656	"19:57:257"
1683	"20:18:572"
1691	"20:24:521"
1702	"20:32:852"
1720	"20:45:716"
1827	"22:6:506"
1860	"22:29:140"
1864	"22:31:759"
2176	"26:23:829"
2184	"26:29:342"
2193	"26:35:774"
2208	"26:47:261"
2391	"29:15:953"
2422	"29:39:280"
2445	"29:55:763"
