i-1	i+0	i+1	Filter	Time
618	654	634	0	860350
654	634	642	0	860984
634	642	631	0	861626
642	631	630	0	862257
631	630	638	0	862887
630	638	623	0	863525
638	623	638	0	864148
623	638	638	0	864786
638	638	642	0	865424
638	642	630	0	866066
642	630	646	0	866696
630	646	627	0	867342
646	627	657	0	867969
627	657	642	0	868626
657	642	650	0	869268
642	650	642	0	869918
650	642	646	0	870560
642	646	638	0	871206
646	638	662	0	871844
638	662	657	0	872506
662	657	654	0	873163
657	654	658	0	873817
654	658	657	0	874475
658	657	662	0	875132
657	662	439	0	875794
662	439	794	1	876233
439	794	697	0	877027
794	697	657	0	877724
697	657	677	0	878381
657	677	670	0	879058
677	670	673	0	879728
670	673	665	0	880401
673	665	518	0	881066
665	518	797	1	881584
518	797	685	0	882381
797	685	673	0	883066
685	673	673	0	883739
673	673	677	0	884412
673	677	670	0	885089
677	670	669	0	885759
670	669	673	0	886428
669	673	673	0	887101
673	673	670	0	887774
673	670	451	0	888444
670	451	801	1	888895
451	801	701	0	889696
801	701	689	0	890397
701	689	677	0	891086
689	677	673	0	891763
677	673	665	0	892436
673	665	483	0	893101
665	483	790	1	893584
483	790	692	0	894374
790	692	677	0	895066
692	677	681	0	895743
677	681	677	0	896424
681	677	673	0	897101
677	673	677	0	897774
673	677	677	0	898451
677	677	674	0	899128
677	674	680	0	899802
674	680	685	0	900482
680	685	685	0	901167
685	685	689	0	901852
685	689	463	0	902541
689	463	833	1	903004
463	833	688	0	903837
833	688	747	0	904525
688	747	701	0	905272
747	701	696	0	905973
701	696	685	0	906669
696	685	685	0	907354
685	685	685	0	908039
685	685	451	0	908724
685	451	821	1	909175
451	821	720	0	909996
821	720	696	0	910716
720	696	701	0	911412
696	701	692	0	912113
701	692	522	0	912805
692	522	821	1	913327
522	821	704	0	914148
821	704	689	0	914852
704	689	689	0	915541
689	689	692	0	916230
689	692	689	0	916922
692	689	693	0	917611
689	693	688	0	918304
693	688	689	0	918992
688	689	693	0	919681
689	693	692	0	920374
693	692	693	0	921066
692	693	688	0	921759
693	688	689	0	922447
688	689	693	0	923136
689	693	689	0	923829
693	689	688	0	924518
689	688	420	0	925206
688	420	829	1	925626
420	829	728	0	926455
829	728	712	0	927183
728	712	704	0	927895
712	704	697	0	928599
704	697	688	0	929296
697	688	674	0	929984
688	674	708	0	930658
674	708	688	0	931366
708	688	689	0	932054
688	689	685	0	932743
689	685	693	0	933428
685	693	688	0	934121
693	688	697	0	934809
688	697	685	0	935506
697	685	692	0	936191
685	692	697	0	936883
692	697	696	0	937580
697	696	689	0	938276
696	689	696	0	938965
689	696	693	0	939661
696	693	693	0	940354
693	693	688	0	941047
693	688	689	0	941735
688	689	685	0	942424
689	685	587	0	943109
685	587	748	0	943696
587	748	696	0	944444
748	696	685	0	945140
696	685	689	0	945825
685	689	692	0	946514
689	692	689	0	947206
692	689	689	0	947895
689	689	700	0	948584
689	700	704	0	949284
700	704	701	0	949988
704	701	704	0	950689
701	704	712	0	951393
704	712	704	0	952105
712	704	705	0	952809
704	705	704	0	953514
705	704	708	0	954218
704	708	700	0	954926
708	700	701	0	955626
700	701	696	0	956327
701	696	701	0	957023
696	701	700	0	957724
701	700	689	0	958424
700	689	700	0	959113
689	700	689	0	959813
700	689	696	0	960502
689	696	452	0	961198
696	452	832	1	961650
452	832	728	0	962482
832	728	704	0	963210
728	704	709	0	963914
704	709	700	0	964623
709	700	700	0	965323
700	700	701	0	966023
700	701	692	0	966724
701	692	697	0	967416
692	697	700	0	968113
697	700	705	0	968813
700	705	704	0	969518
705	704	700	0	970222
704	700	704	0	970922
700	704	709	0	971626
704	709	700	0	972335
709	700	704	0	973035
700	704	705	0	973739
704	705	704	0	974444
705	704	700	0	975148
704	700	705	0	975848
700	705	704	0	976553
705	704	704	0	977257
704	704	712	0	977961
704	712	704	0	978673
712	704	705	0	979377
704	705	708	0	980082
705	708	696	0	980790
708	696	697	0	981486
696	697	696	0	982183
697	696	685	0	982879
696	685	697	0	983564
685	697	692	0	984261
697	692	689	0	984953
692	689	689	0	985642
689	689	688	0	986331
689	688	674	0	987019
688	674	681	0	987693
674	681	657	0	988374
681	657	677	0	989031
657	677	677	0	989708
677	677	467	0	990385
677	467	868	1	990852
467	868	704	0	991720
868	704	685	0	992424
704	685	677	0	993109
685	677	673	0	993786
677	673	677	0	994459
673	677	681	0	995136
677	681	681	0	995817
681	681	681	0	996498
681	681	681	0	997179
681	681	689	0	997860
681	689	684	0	998549
689	684	685	0	999233
684	685	689	0	999918
685	689	689	0	1000607
689	689	688	0	1001296
689	688	697	0	1001984
688	697	696	0	1002681
697	696	697	0	1003377
696	697	696	0	1004074
697	696	693	0	1004770
696	693	697	0	1005463
693	697	708	0	1006160
697	708	696	0	1006868
708	696	689	0	1007564
696	689	696	0	1008253
689	696	705	0	1008949
696	705	665	0	1009654
705	665	704	0	1010319
665	704	697	0	1011023
704	697	700	0	1011720
697	700	654	0	1012420
700	654	724	0	1013074
654	724	704	0	1013798
724	704	689	0	1014502
704	689	704	0	1015191
689	704	712	0	1015895
704	712	681	0	1016607
712	681	708	0	1017288
681	708	697	0	1017996
708	697	704	0	1018693
697	704	696	0	1019397
704	696	709	0	1020093
696	709	696	0	1020802
709	696	689	0	1021498
696	689	704	0	1022187
689	704	700	0	1022891
704	700	701	0	1023591
700	701	700	0	1024292
701	700	697	0	1024992
700	697	708	0	1025689
697	708	704	0	1026397
708	704	693	0	1027101
704	693	700	0	1027794
693	700	701	0	1028494
700	701	700	0	1029195
701	700	704	0	1029895
700	704	701	0	1030599
704	701	684	0	1031300
701	684	685	0	1031984
684	685	670	0	1032669
685	670	684	0	1033339
670	684	701	0	1034023
684	701	700	0	1034724
701	700	697	0	1035424
700	697	712	0	1036121
697	712	692	0	1036833
712	692	712	0	1037525
692	712	701	0	1038237
712	701	708	0	1038938
701	708	700	0	1039646
708	700	701	0	1040346
700	701	712	0	1041047
701	712	704	0	1041759
712	704	712	0	1042463
704	712	700	0	1043175
712	700	713	0	1043875
700	713	696	0	1044588
713	696	704	0	1045284
696	704	708	0	1045988
704	708	709	0	1046696
708	709	712	0	1047405
709	712	704	0	1048117
712	704	716	0	1048821
704	716	712	0	1049537
716	712	704	0	1050249
712	704	708	0	1050953
704	708	701	0	1051661
708	701	716	0	1052362
701	716	716	0	1053078
716	716	712	0	1053794
716	712	482	0	1054506
712	482	880	1	1054988
482	880	739	0	1055868
880	739	759	0	1056607
739	759	696	0	1057366
759	696	736	0	1058062
696	736	704	0	1058798
736	704	704	0	1059502
704	704	728	0	1060206
704	728	704	0	1060934
728	704	743	0	1061638
704	743	463	0	1062381
743	463	895	1	1062844
463	895	736	0	1063739
895	736	778	0	1064475
736	778	755	0	1065253
778	755	727	0	1066008
755	727	705	0	1066735
727	705	669	0	1067440
705	669	654	0	1068109
669	654	673	0	1068763
654	673	720	0	1069436
673	720	727	0	1070156
720	727	712	0	1070883
727	712	712	0	1071595
712	712	705	0	1072307
712	705	688	0	1073012
705	688	689	0	1073700
688	689	681	0	1074389
689	681	693	0	1075070
681	693	688	0	1075763
693	688	689	0	1076451
688	689	681	0	1077140
689	681	673	0	1077821
681	673	697	0	1078494
673	697	684	0	1079191
697	684	689	0	1079875
684	689	669	0	1080564
689	669	689	0	1081233
669	689	677	0	1081922
689	677	701	0	1082599
677	701	665	0	1083300
701	665	689	0	1083965
665	689	673	0	1084654
689	673	689	0	1085327
673	689	684	0	1086016
689	684	689	0	1086700
684	689	673	0	1087389
689	673	681	0	1088062
673	681	681	0	1088743
681	681	685	0	1089424
681	685	689	0	1090109
685	689	696	0	1090798
689	696	681	0	1091494
696	681	700	0	1092175
681	700	685	0	1092875
700	685	705	0	1093560
685	705	661	0	1094265
705	661	724	0	1094926
661	724	681	0	1095650
724	681	716	0	1096331
681	716	685	0	1097047
716	685	708	0	1097732
685	708	673	0	1098440
708	673	724	0	1099113
673	724	673	0	1099837
724	673	708	0	1100510
673	708	689	0	1101218
708	689	708	0	1101907
689	708	708	0	1102615
708	708	696	0	1103323
708	696	693	0	1104019
696	693	700	0	1104712
693	700	670	0	1105412
700	670	700	0	1106082
670	700	689	0	1106782
700	689	661	0	1107471
689	661	701	0	1108132
661	701	677	0	1108833
701	677	685	0	1109510
677	685	673	0	1110195
685	673	677	0	1110868
673	677	677	0	1111545
677	677	669	0	1112222
677	669	693	0	1112891
669	693	661	0	1113584
693	661	677	0	1114245
661	677	673	0	1114922
677	673	635	0	1115595
673	635	704	0	1116230
635	704	661	0	1116934
704	661	693	0	1117595
661	693	700	0	1118288
693	700	681	0	1118988
700	681	705	0	1119669
681	705	645	0	1120374
705	645	732	0	1121019
645	732	700	0	1121751
732	700	705	0	1122451
700	705	704	0	1123156
705	704	708	0	1123860
704	708	673	0	1124568
708	673	708	0	1125241
673	708	689	0	1125949
708	689	685	0	1126638
689	685	696	0	1127323
685	696	677	0	1128019
696	677	716	0	1128696
677	716	709	0	1129412
716	709	700	0	1130121
709	700	720	0	1130821
700	720	700	0	1131541
720	700	693	0	1132241
700	693	689	0	1132934
693	689	700	0	1133623
689	700	700	0	1134323
700	700	716	0	1135023
700	716	440	0	1135739
716	440	856	1	1136179
440	856	759	0	1137035
856	759	751	0	1137794
759	751	447	0	1138545
751	447	860	1	1138992
447	860	771	0	1139852
860	771	758	0	1140623
771	758	751	0	1141381
758	751	732	0	1142132
751	732	739	0	1142864
732	739	728	0	1143603
739	728	727	0	1144331
728	727	712	0	1145058
727	712	460	0	1145770
712	460	856	1	1146230
460	856	754	0	1147086
856	754	713	0	1147840
754	713	751	0	1148553
713	751	708	0	1149304
751	708	731	0	1150012
708	731	693	0	1150743
731	693	689	0	1151436
693	689	700	0	1152125
689	700	685	0	1152825
700	685	739	0	1153510
685	739	693	0	1154249
739	693	684	0	1154942
693	684	693	0	1155626
684	693	662	0	1156319
693	662	680	0	1156981
662	680	709	0	1157661
680	709	708	0	1158370
709	708	727	0	1159078
708	727	689	0	1159805
727	689	728	0	1160494
689	728	716	0	1161222
728	716	681	0	1161938
716	681	720	0	1162619
681	720	680	0	1163339
720	680	732	0	1164019
680	732	677	0	1164751
732	677	735	0	1165428
677	735	693	0	1166163
735	693	739	0	1166856
693	739	716	0	1167595
739	716	708	0	1168311
716	708	720	0	1169019
708	720	716	0	1169739
720	716	759	0	1170455
716	759	685	0	1171214
759	685	770	0	1171899
685	770	736	0	1172669
770	736	708	0	1173405
736	708	712	0	1174113
708	712	486	0	1174825
712	486	849	1	1175311
486	849	482	0	1176160
849	482	817	1	1176642
482	817	739	0	1177459
817	739	693	0	1178198
739	693	689	0	1178891
693	689	677	0	1179580
689	677	681	0	1180257
677	681	634	0	1180938
681	634	704	0	1181572
634	704	619	0	1182276
704	619	673	0	1182895
619	673	642	0	1183568
673	642	669	0	1184210
642	669	650	0	1184879
669	650	673	0	1185529
650	673	642	0	1186202
673	642	646	0	1186844
642	646	654	0	1187490
646	654	646	0	1188144
654	646	657	0	1188790
646	657	650	0	1189447
657	650	658	0	1190097
650	658	642	0	1190755
658	642	650	0	1191397
642	650	657	0	1192047
650	657	662	0	1192704
657	662	650	0	1193366
662	650	653	0	1194016
650	653	654	0	1194669
653	654	650	0	1195323
654	650	657	0	1195973
650	657	662	0	1196630
657	662	665	0	1197292
662	665	646	0	1197957
665	646	654	0	1198603
646	654	661	0	1199257
654	661	666	0	1199918
661	666	657	0	1200584
666	657	654	0	1201241
657	654	661	0	1201895
654	661	662	0	1202556
661	662	661	0	1203218
662	661	662	0	1203879
661	662	642	0	1204541
662	642	677	0	1205183
642	677	654	0	1205860
677	654	661	0	1206514
654	661	654	0	1207175
661	654	653	0	1207829
654	653	654	0	1208482
653	654	666	0	1209136
654	666	642	0	1209802
666	642	661	0	1210444
642	661	654	0	1211105
661	654	657	0	1211759
654	657	635	0	1212416
657	635	669	0	1213051
635	669	650	0	1213720
669	650	646	0	1214370
650	646	645	0	1215016
646	645	643	0	1215661
645	643	645	0	1216304
643	645	642	0	1216949
645	642	650	0	1217591
642	650	650	0	1218241
650	650	642	0	1218891
650	642	646	0	1219533
642	646	650	0	1220179
646	650	642	0	1220829
650	642	654	0	1221471
642	654	638	0	1222125
654	638	657	0	1222763
638	657	638	0	1223420
657	638	646	0	1224058
638	646	642	0	1224704
646	642	638	0	1225346
642	638	658	0	1225984
638	658	626	0	1226642
658	626	643	0	1227268
626	643	638	0	1227911
643	638	642	0	1228549
638	642	642	0	1229191
642	642	642	0	1229833
642	642	646	0	1230475
642	646	642	0	1231121
646	642	642	0	1231763
642	642	649	0	1232405
642	649	642	0	1233054
649	642	650	0	1233696
642	650	638	0	1234346
650	638	654	0	1234984
638	654	638	0	1235638
654	638	646	0	1236276
638	646	638	0	1236922
646	638	650	0	1237560
638	650	638	0	1238210
650	638	650	0	1238848
638	650	638	0	1239498
650	638	650	0	1240136
638	650	642	0	1240786
650	642	646	0	1241428
642	646	642	0	1242074
646	642	646	0	1242716
642	646	642	0	1243362
646	642	638	0	1244004
642	638	650	0	1244642
638	650	634	0	1245292
650	634	642	0	1245926
634	642	642	0	1246568
642	642	642	0	1247210
642	642	638	0	1247852
642	638	638	0	1248490
638	638	646	0	1249128
638	646	638	0	1249774
646	638	639	0	1250412
638	639	642	0	1251051
639	642	638	0	1251693
642	638	638	0	1252331
638	638	634	0	1252969
638	634	638	0	1253603
634	638	596	0	1254241
638	596	673	0	1254837
596	673	634	0	1255510
673	634	642	0	1256144
634	642	572	0	1256786
642	572	689	0	1257358
572	689	630	0	1258047
689	630	646	0	1258677
630	646	634	0	1259323
646	634	638	0	1259957
634	638	635	0	1260595
638	635	626	0	1261230
635	626	654	0	1261856
626	654	634	0	1262510
654	634	634	0	1263144
634	634	634	0	1263778
634	634	642	0	1264412
634	642	631	0	1265054
642	631	630	0	1265685
631	630	646	0	1266315
630	646	627	0	1266961
646	627	630	0	1267588
627	630	626	0	1268218
630	626	635	0	1268844
626	635	630	0	1269479
635	630	630	0	1270109
630	630	627	0	1270739
630	627	630	0	1271366
627	630	634	0	1271996
630	634	631	0	1272630
634	631	638	0	1273261
631	638	630	0	1273899
638	630	634	0	1274529
630	634	631	0	1275163
634	631	634	0	1275794
631	634	630	0	1276428
634	630	631	0	1277058
630	631	634	0	1277689
631	634	626	0	1278323
634	626	631	0	1278949
626	631	626	0	1279580
631	626	631	0	1280206
626	631	634	0	1280837
631	634	626	0	1281471
634	626	631	0	1282097
626	631	630	0	1282728
631	630	626	0	1283358
630	626	627	0	1283984
626	627	630	0	1284611
627	630	623	0	1285241
630	623	626	0	1285864
623	626	627	0	1286490
626	627	634	0	1287117
627	634	626	0	1287751
634	626	627	0	1288377
626	627	630	0	1289004
627	630	631	0	1289634
630	631	630	0	1290265
631	630	630	0	1290895
630	630	638	0	1291525
630	638	627	0	1292163
638	627	630	0	1292790
627	630	631	0	1293420
630	631	638	0	1294051
631	638	634	0	1294689
638	634	630	0	1295323
634	630	635	0	1295953
630	635	626	0	1296588
635	626	638	0	1297214
626	638	627	0	1297852
638	627	634	0	1298479
627	634	634	0	1299113
634	634	630	0	1299747
634	630	627	0	1300377
630	627	634	0	1301004
627	634	627	0	1301638
634	627	626	0	1302265
627	626	623	0	1302891
626	623	630	0	1303514
623	630	623	0	1304144
630	623	622	0	1304767
623	622	623	0	1305389
622	623	626	0	1306012
623	626	619	0	1306638
626	619	618	0	1307257
619	618	615	0	1307875
618	615	635	0	1308490
615	635	622	0	1309125
635	622	619	0	1309747
622	619	626	0	1310366
619	626	627	0	1310992
626	627	622	0	1311619
627	622	619	0	1312241
622	619	587	0	1312860
619	587	654	0	1313447
587	654	619	0	1314101
654	619	622	0	1314720
619	622	619	0	1315342
622	619	619	0	1315961
619	619	615	0	1316580
619	615	610	0	1317195
615	610	619	0	1317805
610	619	619	0	1318424
619	619	611	0	1319043
619	611	614	0	1319654
611	614	619	0	1320268
614	619	619	0	1320887
619	619	611	0	1321506
619	611	626	0	1322117
611	626	619	0	1322743
626	619	615	0	1323362
619	615	618	0	1323977
615	618	623	0	1324595
618	623	619	0	1325218
623	619	614	0	1325837
619	614	623	0	1326451
614	623	619	0	1327074
623	619	618	0	1327693
619	618	627	0	1328311
618	627	618	0	1328938
627	618	600	0	1329556
618	600	634	0	1330156
600	634	622	0	1330790
634	622	615	0	1331412
622	615	623	0	1332027
615	623	618	0	1332650
623	618	596	0	1333268
618	596	638	0	1333864
596	638	619	0	1334502
638	619	618	0	1335121
619	618	611	0	1335739
618	611	611	0	1336350
611	611	619	0	1336961
611	619	618	0	1337580
619	618	623	0	1338198
618	623	611	0	1338821
623	611	619	0	1339432
611	619	618	0	1340051
619	618	615	0	1340669
618	615	603	0	1341284
615	603	599	0	1341887
603	599	627	0	1342486
599	627	615	0	1343113
627	615	607	0	1343728
615	607	611	0	1344335
607	611	614	0	1344946
611	614	611	0	1345560
614	611	611	0	1346171
611	611	615	0	1346782
611	615	611	0	1347397
615	611	615	0	1348008
611	615	610	0	1348623
615	610	611	0	1349233
610	611	611	0	1349844
611	611	607	0	1350455
611	607	615	0	1351062
607	615	611	0	1351677
615	611	611	0	1352288
611	611	611	0	1352899
611	611	611	0	1353510
611	611	603	0	1354121
611	603	603	0	1354724
603	603	607	0	1355327
603	607	587	0	1355934
607	587	615	0	1356521
587	615	603	0	1357136
615	603	611	0	1357739
603	611	599	0	1358350
611	599	604	0	1358949
599	604	607	0	1359553
604	607	603	0	1360160
607	603	611	0	1360763
603	611	603	0	1361374
611	603	482	0	1361977
603	482	720	1	1362459
482	720	615	0	1363179
720	615	607	0	1363794
615	607	615	0	1364401
607	615	607	0	1365016
615	607	610	0	1365623
607	610	580	0	1366233
610	580	642	0	1366813
580	642	607	0	1367455
642	607	615	0	1368062
607	615	615	0	1368677
615	615	615	0	1369292
615	615	614	0	1369907
615	614	619	0	1370521
614	619	623	0	1371140
619	623	622	0	1371763
623	622	627	0	1372385
622	627	618	0	1373012
627	618	584	0	1373630
618	584	661	0	1374214
584	661	623	0	1374875
661	623	623	0	1375498
623	623	626	0	1376121
623	626	627	0	1376747
626	627	622	0	1377374
627	622	630	0	1377996
622	630	623	0	1378626
630	623	630	0	1379249
623	630	623	0	1379879
630	623	634	0	1380502
623	634	619	0	1381136
634	619	619	0	1381755
619	619	626	0	1382374
619	626	623	0	1383000
626	623	622	0	1383623
623	622	627	0	1384245
622	627	618	0	1384872
627	618	623	0	1385490
618	623	615	0	1386113
623	615	618	0	1386728
615	618	623	0	1387346
618	623	622	0	1387969
623	622	619	0	1388591
622	619	627	0	1389210
619	627	614	0	1389837
627	614	627	0	1390451
614	627	587	0	1391078
627	587	479	0	1391665
587	479	759	1	1392144
479	759	634	0	1392903
759	634	638	0	1393537
634	638	627	0	1394175
638	627	626	0	1394802
627	626	630	0	1395428
626	630	627	0	1396058
630	627	634	0	1396685
627	634	630	0	1397319
634	630	642	0	1397949
630	642	639	0	1398591
642	639	645	0	1399230
639	645	650	0	1399875
645	650	646	0	1400525
650	646	642	0	1401171
646	642	529	0	1401813
642	529	736	1	1402342
529	736	650	0	1403078
736	650	642	0	1403728
650	642	638	0	1404370
642	638	638	0	1405008
638	638	630	0	1405646
638	630	631	0	1406276
630	631	626	0	1406907
631	626	634	0	1407533
626	634	619	0	1408167
634	619	626	0	1408786
619	626	639	0	1409412
626	639	622	0	1410051
639	622	627	0	1410673
622	627	626	0	1411300
627	626	623	0	1411926
626	623	634	0	1412549
623	634	622	0	1413183
634	622	627	0	1413805
622	627	622	0	1414432
627	622	631	0	1415054
622	631	622	0	1415685
631	622	631	0	1416307
622	631	630	0	1416938
631	630	623	0	1417568
630	623	630	0	1418191
623	630	615	0	1418821
630	615	618	0	1419436
615	618	611	0	1420054
618	611	627	0	1420665
611	627	619	0	1421292
627	619	614	0	1421911
619	614	619	0	1422525
614	619	619	0	1423144
619	619	618	0	1423763
619	618	615	0	1424381
618	615	588	0	1424996
615	588	649	0	1425584
588	649	615	0	1426233
649	615	619	0	1426848
615	619	622	0	1427467
619	622	623	0	1428089
622	623	623	0	1428712
623	623	618	0	1429335
623	618	619	0	1429953
618	619	626	0	1430572
619	626	627	0	1431198
626	627	619	0	1431825
627	619	614	0	1432444
619	614	627	0	1433058
614	627	622	0	1433685
627	622	619	0	1434307
622	619	619	0	1434926
619	619	626	0	1435545
619	626	627	0	1436171
626	627	622	0	1436798
627	622	623	0	1437420
622	623	634	0	1438043
623	634	627	0	1438677
634	627	630	0	1439304
627	630	622	0	1439934
630	622	518	0	1440556
622	518	716	0	1441074
518	716	626	0	1441790
716	626	623	0	1442416
626	623	619	0	1443039
623	619	614	0	1443658
619	614	623	0	1444272
614	623	619	0	1444895
623	619	614	0	1445514
619	614	615	0	1446128
614	615	615	0	1446743
615	615	611	0	1447358
615	611	619	0	1447969
611	619	610	0	1448588
619	610	615	0	1449198
610	615	611	0	1449813
615	611	615	0	1450424
611	615	615	0	1451039
615	615	614	0	1451654
615	614	611	0	1452268
614	611	611	0	1452879
611	611	615	0	1453490
611	615	619	0	1454105
615	619	615	0	1454724
619	615	614	0	1455339
615	614	619	0	1455953
614	619	560	0	1456572
619	560	662	0	1457132
560	662	615	0	1457794
662	615	614	0	1458409
615	614	619	0	1459023
614	619	611	0	1459642
619	611	611	0	1460253
611	611	611	0	1460864
611	611	607	0	1461475
611	607	611	0	1462082
607	611	614	0	1462693
611	614	611	0	1463307
614	611	603	0	1463918
611	603	604	0	1464521
603	604	610	0	1465125
604	610	607	0	1465735
610	607	604	0	1466342
607	604	603	0	1466946
604	603	607	0	1467549
603	607	599	0	1468156
607	599	599	0	1468755
599	599	603	0	1469354
599	603	596	0	1469957
603	596	603	0	1470553
596	603	591	0	1471156
603	591	455	0	1471747
591	455	693	1	1472202
455	693	619	0	1472895
693	619	595	0	1473514
619	595	603	0	1474109
595	603	553	0	1474712
603	553	622	0	1475265
553	622	599	0	1475887
622	599	596	0	1476486
599	596	591	0	1477082
596	591	595	0	1477673
591	595	596	0	1478268
595	596	595	0	1478864
596	595	592	0	1479459
595	592	595	0	1480051
592	595	599	0	1480646
595	599	595	0	1481245
599	595	596	0	1481840
595	596	587	0	1482436
596	587	549	0	1483023
587	549	459	0	1483572
549	459	701	1	1484031
459	701	622	0	1484732
701	622	603	0	1485354
622	603	596	0	1485957
603	596	599	0	1486553
596	599	595	0	1487152
599	595	592	0	1487747
595	592	595	0	1488339
592	595	591	0	1488934
595	591	592	0	1489525
591	592	587	0	1490117
592	587	600	0	1490704
587	600	583	0	1491304
600	583	595	0	1491887
583	595	588	0	1492482
595	588	595	0	1493070
588	595	588	0	1493665
595	588	595	0	1494253
588	595	596	0	1494848
595	596	591	0	1495444
596	591	591	0	1496035
591	591	592	0	1496626
591	592	599	0	1497218
592	599	592	0	1497817
599	592	595	0	1498409
592	595	599	0	1499004
595	599	592	0	1499603
599	592	595	0	1500195
592	595	595	0	1500790
595	595	599	0	1501385
595	599	592	0	1501984
599	592	591	0	1502576
592	591	592	0	1503167
591	592	595	0	1503759
592	595	592	0	1504354
595	592	544	0	1504946
592	544	635	0	1505490
544	635	595	0	1506125
635	595	560	0	1506720
595	560	623	0	1507280
560	623	537	0	1507903
623	537	603	1	1508440
537	603	638	0	1509043
603	638	603	0	1509681
638	603	599	0	1510284
603	599	607	0	1510883
599	607	599	0	1511490
607	599	604	0	1512089
599	604	599	0	1512693
604	599	603	0	1513292
599	603	599	0	1513895
603	599	603	0	1514494
599	603	599	0	1515097
603	599	596	0	1515696
599	596	603	0	1516292
596	603	599	0	1516895
603	599	592	0	1517494
599	592	595	0	1518086
592	595	595	0	1518681
595	595	592	0	1519276
595	592	587	0	1519868
592	587	596	0	1520455
587	596	595	0	1521051
596	595	584	0	1521646
595	584	591	0	1522230
584	591	591	0	1522821
591	591	592	0	1523412
591	592	587	0	1524004
592	587	596	0	1524591
587	596	591	0	1525187
596	591	592	0	1525778
591	592	595	0	1526370
592	595	599	0	1526965
595	599	592	0	1527564
599	592	587	0	1528156
592	587	592	0	1528743
587	592	591	0	1529335
592	591	592	0	1529926
591	592	591	0	1530518
592	591	595	0	1531109
591	595	405	0	1531704
595	405	731	1	1532109
405	731	623	0	1532840
731	623	603	0	1533463
623	603	603	0	1534066
603	603	607	0	1534669
603	607	599	0	1535276
607	599	600	0	1535875
599	600	603	0	1536475
600	603	599	0	1537078
603	599	599	0	1537677
599	599	603	0	1538276
599	603	596	0	1538879
603	596	599	0	1539475
596	599	603	0	1540074
599	603	603	0	1540677
603	603	599	0	1541280
603	599	603	0	1541879
599	603	604	0	1542482
603	604	607	0	1543086
604	607	611	0	1543693
607	611	610	0	1544304
611	610	611	0	1544914
610	611	611	0	1545525
611	611	611	0	1546136
611	611	405	0	1546747
611	405	739	1	1547152
405	739	642	0	1547891
739	642	630	0	1548533
642	630	623	0	1549163
630	623	619	0	1549786
623	619	618	0	1550405
619	618	619	0	1551023
618	619	615	0	1551642
619	615	618	0	1552257
615	618	619	0	1552875
618	619	619	0	1553494
619	619	615	0	1554113
619	615	618	0	1554728
615	618	623	0	1555346
618	623	622	0	1555969
623	622	607	0	1556591
622	607	553	0	1557198
607	553	693	0	1557751
553	693	610	0	1558444
693	610	615	0	1559054
610	615	623	0	1559669
615	623	615	0	1560292
623	615	626	0	1560907
615	626	627	0	1561533
626	627	622	0	1562160
627	622	630	0	1562782
622	630	635	0	1563412
630	635	634	0	1564047
635	634	420	0	1564681
634	420	782	1	1565101
420	782	670	0	1565883
782	670	661	0	1566553
670	661	650	0	1567214
661	650	654	0	1567864
650	654	645	0	1568518
654	645	650	0	1569163
645	650	650	0	1569813
650	650	572	0	1570463
650	572	728	0	1571035
572	728	439	0	1571763
728	439	759	1	1572202
439	759	420	0	1572961
759	420	343	1	1573381
420	343	412	1	1573724
343	412	810	1	1574136
412	810	696	0	1574946
810	696	669	0	1575642
696	669	670	0	1576311
669	670	661	0	1576981
670	661	665	0	1577642
661	665	662	0	1578307
665	662	669	0	1578969
662	669	658	0	1579638
669	658	677	0	1580296
658	677	657	0	1580973
677	657	677	0	1581630
657	677	658	0	1582307
677	658	658	0	1582965
658	658	673	0	1583623
658	673	650	0	1584296
673	650	680	0	1584946
650	680	658	0	1585626
680	658	669	0	1586284
658	669	673	0	1586953
669	673	658	0	1587626
673	658	665	0	1588284
658	665	662	0	1588949
665	662	654	0	1589611
662	654	661	0	1590265
654	661	665	0	1590926
661	665	639	0	1591591
665	639	653	0	1592230
639	653	635	0	1592883
653	635	645	0	1593518
635	645	623	0	1594163
645	623	669	0	1594786
623	669	650	0	1595455
669	650	650	0	1596105
650	650	646	0	1596755
650	646	669	0	1597401
646	669	669	0	1598070
669	669	666	0	1598739
669	666	657	0	1599405
666	657	677	0	1600062
657	677	673	0	1600739
677	673	674	0	1601412
673	674	661	0	1602086
674	661	685	0	1602747
661	685	657	0	1603432
685	657	674	0	1604089
657	674	642	0	1604763
674	642	669	0	1605405
642	669	665	0	1606074
669	665	666	0	1606739
665	666	646	0	1607405
666	646	673	0	1608051
646	673	669	0	1608724
673	669	665	0	1609393
669	665	674	0	1610058
665	674	669	0	1610732
674	669	681	0	1611401
669	681	669	0	1612082
681	669	669	0	1612751
669	669	673	0	1613420
669	673	463	0	1614093
673	463	856	1	1614556
463	856	674	0	1615412
856	674	677	0	1616086
674	677	673	0	1616763
677	673	653	0	1617436
673	653	670	0	1618089
653	670	661	0	1618759
670	661	669	0	1619420
661	669	650	0	1620089
669	650	662	0	1620739
650	662	653	0	1621401
662	653	674	0	1622054
653	674	653	0	1622728
674	653	670	0	1623381
653	670	665	0	1624051
670	665	673	0	1624716
665	673	646	0	1625389
673	646	693	0	1626035
646	693	661	0	1626728
693	661	673	0	1627389
661	673	666	0	1628062
673	666	704	0	1628728
666	704	654	0	1629432
