i-1	i+0	i+1	Filter	Time
1171	1179	1175	0	1111074
1179	1175	1171	0	1112249
1175	1171	1160	0	1113420
1171	1160	1148	0	1114580
1160	1148	1132	0	1115728
1148	1132	1113	0	1116860
1132	1113	1144	0	1117973
1113	1144	1136	0	1119117
1144	1136	1140	0	1120253
1136	1140	1160	0	1121393
1140	1160	1143	0	1122553
1160	1143	1156	0	1123696
1143	1156	1132	0	1124852
1156	1132	1133	0	1125984
1132	1133	1113	0	1127117
1133	1113	1124	0	1128230
1113	1124	1136	0	1129354
1124	1136	1136	0	1130490
1136	1136	1164	0	1131626
1136	1164	1159	0	1132790
1164	1159	607	0	1133949
1159	607	1569	1	1134556
607	1569	1171	0	1136125
1569	1171	1120	0	1137296
1171	1120	1129	0	1138416
1120	1129	1132	0	1139545
1129	1132	1156	0	1140677
1132	1156	1194	0	1141833
1156	1194	1195	0	1143027
1194	1195	1218	0	1144222
1195	1218	1225	0	1145440
1218	1225	1195	0	1146665
1225	1195	1222	0	1147860
1195	1222	1214	0	1149082
1222	1214	1183	0	1150296
1214	1183	1202	0	1151479
1183	1202	1194	0	1152681
1202	1194	1187	0	1153875
1194	1187	1179	0	1155062
1187	1179	1171	0	1156241
1179	1171	1176	0	1157412
1171	1176	1171	0	1158588
1176	1171	1179	0	1159759
1171	1179	1183	0	1160938
1179	1183	1171	0	1162121
1183	1171	1175	0	1163292
1171	1175	1179	0	1164467
1175	1179	1179	0	1165646
1179	1179	1183	0	1166825
1179	1183	1163	0	1168008
1183	1163	1175	0	1169171
1163	1175	1168	0	1170346
1175	1168	1167	0	1171514
1168	1167	1159	0	1172681
1167	1159	1152	0	1173840
1159	1152	1171	0	1174992
1152	1171	1148	0	1176163
1171	1148	1164	0	1177311
1148	1164	1171	0	1178475
1164	1171	1163	0	1179646
1171	1163	1164	0	1180809
1163	1164	844	0	1181973
1164	844	1284	1	1182817
844	1284	1179	0	1184101
1284	1179	1179	0	1185280
1179	1179	1160	0	1186459
1179	1160	1155	0	1187619
1160	1155	1160	0	1188774
1155	1160	1144	0	1189934
1160	1144	1152	0	1191078
1144	1152	1163	0	1192230
1152	1163	1163	0	1193393
1163	1163	1179	0	1194556
1163	1179	1152	0	1195735
1179	1152	1160	0	1196887
1152	1160	1155	0	1198047
1160	1155	1144	0	1199202
1155	1144	1156	0	1200346
1144	1156	1152	0	1201502
1156	1152	1179	0	1202654
1152	1179	1186	0	1203833
1179	1186	1168	0	1205019
1186	1168	1148	0	1206187
1168	1148	1175	0	1207335
1148	1175	1163	0	1208510
1175	1163	1113	0	1209673
1163	1113	1128	0	1210786
1113	1128	1113	0	1211914
1128	1113	1121	0	1213027
1113	1121	1140	0	1214148
1121	1140	1148	0	1215288
1140	1148	1136	0	1216436
1148	1136	712	0	1217572
1136	712	1319	1	1218284
712	1319	1187	0	1219603
1319	1187	1167	0	1220790
1187	1167	1179	0	1221957
1167	1179	1175	0	1223136
1179	1175	1175	0	1224311
1175	1175	1168	0	1225486
1175	1168	1175	0	1226654
1168	1175	1183	0	1227829
1175	1183	1179	0	1229012
1183	1179	1186	0	1230191
1179	1186	1179	0	1231377
1186	1179	1160	0	1232556
1179	1160	1163	0	1233716
1160	1163	1160	0	1234879
1163	1160	1167	0	1236039
1160	1167	751	0	1237206
1167	751	1308	1	1237957
751	1308	1194	0	1239265
1308	1194	1195	0	1240459
1194	1195	1167	0	1241654
1195	1167	1152	0	1242821
1167	1152	1159	0	1243973
1152	1159	1156	0	1245132
1159	1156	1159	0	1246288
1156	1159	1156	0	1247447
1159	1156	1164	0	1248603
1156	1164	1155	0	1249767
1164	1155	1183	0	1250922
1155	1183	1183	0	1252105
1183	1183	1152	0	1253288
1183	1152	1179	0	1254440
1152	1179	1179	0	1255619
1179	1179	1144	0	1256798
1179	1144	1159	0	1257942
1144	1159	1175	0	1259101
1159	1175	1171	0	1260276
1175	1171	1211	0	1261447
1171	1211	1249	0	1262658
1211	1249	1225	0	1263907
1249	1225	1207	0	1265132
1225	1207	1206	0	1266339
1207	1206	1190	0	1267545
1206	1190	1199	0	1268735
1190	1199	1218	0	1269934
1199	1218	1214	0	1271152
1218	1214	1214	0	1272366
1214	1214	1210	0	1273580
1214	1210	1214	0	1274790
1210	1214	1214	0	1276004
1214	1214	1206	0	1277218
1214	1206	1195	0	1278424
1206	1195	1210	0	1279619
1195	1210	1225	0	1280829
1210	1225	1191	0	1282054
1225	1191	1210	0	1283245
1191	1210	1206	0	1284455
1210	1206	1191	0	1285661
1206	1191	1195	0	1286852
1191	1195	852	0	1288047
1195	852	1338	1	1288899
852	1338	1226	0	1290237
1338	1226	1214	0	1291463
1226	1214	1202	0	1292677
1214	1202	1187	0	1293879
1202	1187	1195	0	1295066
1187	1195	1194	0	1296261
1195	1194	1183	0	1297455
1194	1183	1191	0	1298638
1183	1191	1183	0	1299829
1191	1183	1175	0	1301012
1183	1175	1148	0	1302187
1175	1148	1179	0	1303335
1148	1179	1202	0	1304514
1179	1202	1187	0	1305716
1202	1187	1214	0	1306903
1187	1214	1206	0	1308117
1214	1206	1233	0	1309323
1206	1233	1191	0	1310556
1233	1191	1218	0	1311747
1191	1218	1206	0	1312965
1218	1206	1168	0	1314171
1206	1168	1159	0	1315339
1168	1159	1144	0	1316498
1159	1144	1148	0	1317642
1144	1148	1179	0	1318790
1148	1179	1171	0	1319969
1179	1171	704	0	1321140
1171	704	1308	1	1321844
704	1308	1198	0	1323152
1308	1198	1187	0	1324350
1198	1187	1163	0	1325537
1187	1163	1156	0	1326700
1163	1156	1152	0	1327856
1156	1152	1132	0	1329008
1152	1132	1144	0	1330140
1132	1144	1144	0	1331284
1144	1144	1152	0	1332428
1144	1152	1144	0	1333580
1152	1144	1136	0	1334724
1144	1136	1117	0	1335860
1136	1117	1093	0	1336977
1117	1093	1113	0	1338070
1093	1113	1121	0	1339183
1113	1121	1128	0	1340304
1121	1128	1144	0	1341432
1128	1144	1156	0	1342576
1144	1156	1151	0	1343732
1156	1151	1140	0	1344883
1151	1140	1175	0	1346023
1140	1175	1133	0	1347198
1175	1133	1136	0	1348331
1133	1136	1128	0	1349467
1136	1128	1105	0	1350595
1128	1105	1113	0	1351700
1105	1113	1113	0	1352813
1113	1113	1109	0	1353926
1113	1109	1109	0	1355035
1109	1109	1113	0	1356144
1109	1113	1109	0	1357257
1113	1109	1120	0	1358366
1109	1120	1090	0	1359486
1120	1090	1105	0	1360576
1090	1105	1132	0	1361681
1105	1132	1121	0	1362813
1132	1121	1140	0	1363934
1121	1140	1198	0	1365074
1140	1198	1179	0	1366272
1198	1179	1183	0	1367451
1179	1183	1183	0	1368634
1183	1183	1160	0	1369817
1183	1160	1163	0	1370977
1160	1163	1175	0	1372140
1163	1175	1156	0	1373315
1175	1156	1148	0	1374471
1156	1148	1151	0	1375619
1148	1151	1121	0	1376770
1151	1121	1121	0	1377891
1121	1121	1140	0	1379012
1121	1140	1116	0	1380152
1140	1116	1152	0	1381268
1116	1152	1148	0	1382420
1152	1148	1140	0	1383568
1148	1140	1136	0	1384708
1140	1136	1125	0	1385844
1136	1125	1128	0	1386969
1125	1128	1152	0	1388097
1128	1152	1156	0	1389249
1152	1156	1159	0	1390405
1156	1159	1175	0	1391564
1159	1175	1136	0	1392739
1175	1136	1156	0	1393875
1136	1156	1160	0	1395031
1156	1160	1151	0	1396191
1160	1151	1137	0	1397342
1151	1137	1124	0	1398479
1137	1124	1121	0	1399603
1124	1121	657	0	1400724
1121	657	1261	1	1401381
657	1261	1144	0	1402642
1261	1144	1152	0	1403786
1144	1152	1183	0	1404938
1152	1183	1186	0	1406121
1183	1186	1199	0	1407307
1186	1199	1183	0	1408506
1199	1183	1202	0	1409689
1183	1202	1195	0	1410891
1202	1195	1194	0	1412086
1195	1194	1183	0	1413280
1194	1183	1187	0	1414463
1183	1187	1171	0	1415650
1187	1171	1171	0	1416821
1171	1171	1171	0	1417992
1171	1171	1172	0	1419163
1171	1172	1159	0	1420335
1172	1159	1160	0	1421494
1159	1160	1171	0	1422654
1160	1171	1167	0	1423825
1171	1167	1148	0	1424992
1167	1148	1179	0	1426140
1148	1179	1183	0	1427319
1179	1183	1159	0	1428502
1183	1159	1121	0	1429661
1159	1121	1136	0	1430782
1121	1136	1117	0	1431918
1136	1117	1125	0	1433035
1117	1125	1163	0	1434160
1125	1163	1163	0	1435323
1163	1163	1199	0	1436486
1163	1199	1245	0	1437685
1199	1245	1226	0	1438930
1245	1226	1221	0	1440156
1226	1221	1246	0	1441377
1221	1246	1210	0	1442623
1246	1210	1190	0	1443833
1210	1190	1210	0	1445023
1190	1210	1183	0	1446233
1210	1183	1183	0	1447416
1183	1183	1199	0	1448599
1183	1199	1183	0	1449798
1199	1183	1155	0	1450981
1183	1155	1160	0	1452136
1155	1160	688	0	1453296
1160	688	1288	1	1453984
688	1288	1195	0	1455272
1288	1195	1198	0	1456467
1195	1198	1183	0	1457665
1198	1183	1179	0	1458848
1183	1179	1199	0	1460027
1179	1199	1179	0	1461226
1199	1179	1159	0	1462405
1179	1159	1195	0	1463564
1159	1195	1187	0	1464759
1195	1187	677	0	1465946
1187	677	1307	1	1466623
677	1307	1191	0	1467930
1307	1191	1194	0	1469121
1191	1194	1206	0	1470315
1194	1206	1175	0	1471521
1206	1175	1179	0	1472696
1175	1179	1168	0	1473875
1179	1168	1148	0	1475043
1168	1148	1179	0	1476191
1148	1179	1171	0	1477370
1179	1171	1136	0	1478541
1171	1136	1128	0	1479677
1136	1128	1144	0	1480805
1128	1144	1144	0	1481949
1144	1144	1164	0	1483093
1144	1164	1159	0	1484257
1164	1159	1144	0	1485416
1159	1144	1164	0	1486560
1144	1164	1155	0	1487724
1164	1155	1156	0	1488879
1155	1156	642	0	1490035
1156	642	1284	1	1490677
642	1284	1171	0	1491961
1284	1171	1172	0	1493132
1171	1172	712	0	1494304
1172	712	1315	1	1495016
712	1315	1198	0	1496331
1315	1198	1175	0	1497529
1198	1175	1175	0	1498704
1175	1175	1183	0	1499879
1175	1183	1175	0	1501062
1183	1175	1164	0	1502237
1175	1164	1159	0	1503401
1164	1159	1164	0	1504560
1159	1164	1163	0	1505724
1164	1163	1167	0	1506887
1163	1167	1176	0	1508054
1167	1176	1194	0	1509230
1176	1194	716	0	1510424
1194	716	1319	1	1511140
716	1319	1179	0	1512459
1319	1179	1175	0	1513638
1179	1175	1171	0	1514813
1175	1171	1179	0	1515984
1171	1179	1176	0	1517163
1179	1176	1179	0	1518339
1176	1179	1175	0	1519518
1179	1175	1163	0	1520693
1175	1163	1167	0	1521856
1163	1167	1179	0	1523023
1167	1179	1210	0	1524202
1179	1210	1183	0	1525412
1210	1183	1179	0	1526595
1183	1179	1168	0	1527774
1179	1168	1179	0	1528942
1168	1179	1190	0	1530121
1179	1190	1164	0	1531311
1190	1164	1148	0	1532475
1164	1148	1128	0	1533623
1148	1128	1109	0	1534751
1128	1109	681	0	1535860
1109	681	1264	1	1536541
681	1264	1152	0	1537805
1264	1152	1148	0	1538957
1152	1148	1125	0	1540105
1148	1125	1116	0	1541230
1125	1116	1136	0	1542346
1116	1136	1133	0	1543482
1136	1133	1152	0	1544615
1133	1152	1175	0	1545767
1152	1175	1183	0	1546942
1175	1183	1167	0	1548125
1183	1167	1171	0	1549292
1167	1171	1167	0	1550463
1171	1167	1164	0	1551630
1167	1164	1171	0	1552794
1164	1171	1195	0	1553965
1171	1195	1167	0	1555160
1195	1167	1179	0	1556327
1167	1179	1187	0	1557506
1179	1187	1194	0	1558693
1187	1194	1226	0	1559887
1194	1226	1245	0	1561113
1226	1245	1214	0	1562358
1245	1214	1214	0	1563572
1214	1214	1226	0	1564786
1214	1226	1214	0	1566012
1226	1214	1206	0	1567226
1214	1206	1187	0	1568432
1206	1187	751	0	1569619
1187	751	1311	1	1570370
751	1311	1183	0	1571681
1311	1183	1167	0	1572864
1183	1167	1179	0	1574031
1167	1179	1171	0	1575210
1179	1171	1175	0	1576381
1171	1175	642	0	1577556
1175	642	1296	1	1578198
642	1296	1214	0	1579494
1296	1214	1199	0	1580708
1214	1199	1198	0	1581907
1199	1198	1195	0	1583105
1198	1195	1194	0	1584300
1195	1194	728	0	1585494
1194	728	1296	1	1586222
728	1296	1206	0	1587518
1296	1206	1198	0	1588724
1206	1198	1175	0	1589922
1198	1175	1168	0	1591097
1175	1168	1179	0	1592265
1168	1179	1167	0	1593444
1179	1167	1159	0	1594611
1167	1159	1141	0	1595770
1159	1141	1147	0	1596911
1141	1147	1172	0	1598058
1147	1172	1175	0	1599230
1172	1175	1202	0	1600405
1175	1202	1214	0	1601607
1202	1214	813	0	1602821
1214	813	1339	1	1603634
813	1339	1264	0	1604973
1339	1264	1234	0	1606237
1264	1234	1214	0	1607471
1234	1214	1241	0	1608685
1214	1241	1245	0	1609926
1241	1245	1210	0	1611171
1245	1210	1191	0	1612381
1210	1191	1187	0	1613572
1191	1187	1179	0	1614759
1187	1179	1171	0	1615938
1179	1171	1175	0	1617109
1171	1175	685	0	1618284
1175	685	1253	1	1618969
685	1253	1128	0	1620222
1253	1128	1136	0	1621350
1128	1136	1183	0	1622486
1136	1183	1273	0	1623669
1183	1273	1256	0	1624942
1273	1256	1230	0	1626198
1256	1230	1233	0	1627428
1230	1233	1253	0	1628661
1233	1253	1222	0	1629914
1253	1222	1261	0	1631136
1222	1261	1245	0	1632397
1261	1245	1222	0	1633642
1245	1222	1218	0	1634864
1222	1218	1222	0	1636082
1218	1222	1214	0	1637304
1222	1214	1221	0	1638518
1214	1221	1183	0	1639739
1221	1183	1199	0	1640922
1183	1199	1210	0	1642121
1199	1210	758	0	1643331
1210	758	1339	1	1644089
758	1339	1241	0	1645428
1339	1241	1206	0	1646669
1241	1206	1207	0	1647875
1206	1207	1175	0	1649082
1207	1175	1163	0	1650257
1175	1163	681	0	1651420
1163	681	1319	1	1652101
681	1319	1218	0	1653420
1319	1218	1199	0	1654638
1218	1199	1210	0	1655837
1199	1210	1202	0	1657047
1210	1202	1202	0	1658249
1202	1202	1214	0	1659451
1202	1214	1187	0	1660665
1214	1187	1218	0	1661852
1187	1218	1198	0	1663070
1218	1198	1179	0	1664268
1198	1179	1117	0	1665447
1179	1117	1078	0	1666564
1117	1078	1074	0	1667642
1078	1074	1117	0	1668716
1074	1117	1163	0	1669833
1117	1163	1164	0	1670996
1163	1164	1210	0	1672160
1164	1210	1233	0	1673370
1210	1233	1226	0	1674603
1233	1226	1245	0	1675829
1226	1245	1245	0	1677074
1245	1245	1214	0	1678319
1245	1214	1210	0	1679533
1214	1210	1187	0	1680743
1210	1187	1206	0	1681930
1187	1206	1191	0	1683136
1206	1191	1183	0	1684327
1191	1183	1190	0	1685510
1183	1190	1183	0	1686700
1190	1183	1160	0	1687883
1183	1160	1194	0	1689043
1160	1194	1218	0	1690237
1194	1218	1183	0	1691455
1218	1183	1195	0	1692638
1183	1195	1167	0	1693833
1195	1167	1136	0	1695000
1167	1136	1144	0	1696136
1136	1144	1160	0	1697280
1144	1160	1116	0	1698440
1160	1116	1133	0	1699556
1116	1133	1140	0	1700689
1133	1140	1136	0	1701829
1140	1136	1148	0	1702965
1136	1148	1155	0	1704113
1148	1155	1144	0	1705268
1155	1144	1183	0	1706412
1144	1183	1226	0	1707595
1183	1226	1175	0	1708821
1226	1175	1195	0	1709996
1175	1195	1206	0	1711191
1195	1206	1218	0	1712397
1206	1218	669	0	1713615
1218	669	1354	1	1714284
669	1354	1234	0	1715638
1354	1234	1225	0	1716872
1234	1225	1242	0	1718097
1225	1242	1221	0	1719339
1242	1221	1226	0	1720560
1221	1226	728	0	1721786
1226	728	1330	1	1722514
728	1330	1238	0	1723844
1330	1238	1206	0	1725082
1238	1206	1175	0	1726288
1206	1175	1136	0	1727463
1175	1136	1125	0	1728599
1136	1125	1120	0	1729724
1125	1120	1129	0	1730844
1120	1129	1155	0	1731973
1129	1155	1168	0	1733128
1155	1168	1190	0	1734296
1168	1190	1210	0	1735486
1190	1210	1207	0	1736696
1210	1207	1237	0	1737903
1207	1237	1210	0	1739140
1237	1210	1218	0	1740350
1210	1218	1199	0	1741568
1218	1199	1179	0	1742767
1199	1179	1186	0	1743946
1179	1186	1164	0	1745132
1186	1164	1140	0	1746296
1164	1140	1136	0	1747436
1140	1136	1097	0	1748572
1136	1097	1070	0	1749669
1097	1070	1066	0	1750739
1070	1066	1078	0	1751805
1066	1078	1094	0	1752883
1078	1094	1097	0	1753977
1094	1097	1124	0	1755074
1097	1124	1117	0	1756198
1124	1117	1136	0	1757315
1117	1136	1183	0	1758451
1136	1183	1160	0	1759634
1183	1160	1163	0	1760794
1160	1163	704	0	1761957
1163	704	1323	1	1762661
704	1323	1207	0	1763984
1323	1207	1186	0	1765191
1207	1186	1183	0	1766377
1186	1183	1168	0	1767560
1183	1168	1175	0	1768728
1168	1175	1155	0	1769903
1175	1155	1183	0	1771058
1155	1183	1187	0	1772241
1183	1187	1140	0	1773428
1187	1140	1144	0	1774568
1140	1144	1097	0	1775712
1144	1097	1117	0	1776809
1097	1117	662	0	1777926
1117	662	1276	1	1778588
662	1276	1171	0	1779864
1276	1171	1187	0	1781035
1171	1187	1148	0	1782222
1187	1148	1163	0	1783370
1148	1163	1187	0	1784533
1163	1187	1175	0	1785720
1187	1175	1202	0	1786895
1175	1202	1171	0	1788097
1202	1171	1187	0	1789268
1171	1187	685	0	1790455
1187	685	1323	1	1791140
685	1323	1187	0	1792463
1323	1187	1194	0	1793650
1187	1194	1160	0	1794844
1194	1160	1152	0	1796004
1160	1152	1171	0	1797156
1152	1171	1148	0	1798327
