i-1	i+0	i+1	Filter
926	941	915	0
941	915	1607	0
915	1607	910	0
1607	910	837	0
910	837	502	0
837	502	1004	1
502	1004	790	2
1004	790	813	0
790	813	517	0
813	517	1082	1
517	1082	868	2
1082	868	529	0
868	529	1202	1
529	1202	919	2
1202	919	525	0
919	525	1218	1
525	1218	926	2
1218	926	517	0
926	517	1179	1
517	1179	930	2
1179	930	522	0
930	522	1144	1
522	1144	926	2
1144	926	529	0
926	529	1159	1
529	1159	927	2
1159	927	552	0
927	552	1210	1
552	1210	961	2
1210	961	529	0
961	529	1199	1
529	1199	1039	2
1199	1039	552	0
1039	552	1191	1
552	1191	1035	2
1191	1035	545	0
1035	545	1187	1
545	1187	1035	2
1187	1035	548	0
1035	548	1171	1
548	1171	1016	2
1171	1016	545	0
1016	545	1144	1
545	1144	972	2
1144	972	533	0
972	533	1187	1
533	1187	957	2
1187	957	541	0
957	541	1160	1
541	1160	949	2
1160	949	557	0
949	557	1151	1
557	1151	969	2
1151	969	557	0
969	557	1163	1
557	1163	996	2
1163	996	561	0
996	561	1175	1
561	1175	1046	2
1175	1046	549	0
1046	549	1175	1
549	1175	1058	2
1175	1058	549	0
1058	549	1183	1
549	1183	1008	2
1183	1008	556	0
1008	556	1179	1
556	1179	981	2
1179	981	552	0
981	552	1218	1
552	1218	1039	2
1218	1039	576	0
1039	576	1187	1
576	1187	980	2
1187	980	557	0
980	557	1159	1
557	1159	954	2
1159	954	560	0
954	560	1128	1
560	1128	895	2
1128	895	549	0
895	549	1159	1
549	1159	981	2
1159	981	556	0
981	556	1164	1
556	1164	1023	2
1164	1023	549	0
1023	549	1202	1
549	1202	1062	2
1202	1062	545	0
1062	545	1163	1
545	1163	977	2
1163	977	553	0
977	553	1151	1
553	1151	989	2
1151	989	576	0
989	576	1225	1
576	1225	1082	2
1225	1082	568	0
1082	568	1292	1
568	1292	704	2
1292	704	1498	1
704	1498	592	2
1498	592	1323	1
592	1323	1268	2
1323	1268	1218	0
1268	1218	1160	0
1218	1160	568	0
1160	568	1218	1
568	1218	1011	2
1218	1011	568	0
1011	568	1152	1
568	1152	926	2
1152	926	580	0
926	580	1152	1
580	1152	918	2
1152	918	560	0
918	560	1191	1
560	1191	973	2
1191	973	587	0
973	587	1249	1
587	1249	1063	2
1249	1063	544	0
1063	544	1171	1
544	1171	1020	2
1171	1020	552	0
1020	552	1191	1
552	1191	985	2
1191	985	548	0
985	548	1105	1
548	1105	895	2
1105	895	611	0
895	611	1144	1
611	1144	930	2
1144	930	549	0
930	549	1124	1
549	1124	977	2
1124	977	560	0
977	560	1109	1
560	1109	953	2
1109	953	588	0
953	588	1268	1
588	1268	1016	2
1268	1016	576	0
1016	576	1261	1
576	1261	556	2
1261	556	1265	1
556	1265	968	2
1265	968	557	0
968	557	1237	1
557	1237	1016	2
1237	1016	572	0
1016	572	1179	1
572	1179	1046	2
1179	1046	545	0
1046	545	1191	1
545	1191	1031	2
1191	1031	549	0
1031	549	1163	1
549	1163	988	2
1163	988	557	0
988	557	1218	1
557	1218	1097	2
1218	1097	545	0
1097	545	1272	1
545	1272	1183	2
1272	1183	584	0
1183	584	1190	1
584	1190	1055	2
1190	1055	560	0
1055	560	1202	1
560	1202	1016	2
1202	1016	545	0
1016	545	1229	1
545	1229	1066	2
1229	1066	545	0
1066	545	1210	1
545	1210	1024	2
1210	1024	544	0
1024	544	1199	1
544	1199	1031	2
1199	1031	576	0
1031	576	1183	1
576	1183	992	2
1183	992	580	0
992	580	1206	1
580	1206	1008	2
1206	1008	568	0
1008	568	1257	1
568	1257	1171	2
1257	1171	548	0
1171	548	1269	1
548	1269	1117	2
1269	1117	560	0
1117	560	1222	1
560	1222	1054	2
1222	1054	545	0
1054	545	1226	1
545	1226	1085	2
1226	1085	561	0
1085	561	1206	1
561	1206	1035	2
1206	1035	545	0
1035	545	1202	1
545	1202	1008	2
1202	1008	556	0
1008	556	1237	1
556	1237	1082	2
1237	1082	553	0
1082	553	1206	1
553	1206	996	2
1206	996	564	0
996	564	1187	1
564	1187	914	2
1187	914	537	0
914	537	1098	1
537	1098	906	2
1098	906	537	0
906	537	1101	1
537	1101	926	2
1101	926	973	0
926	973	533	0
973	533	1140	1
533	1140	1016	2
1140	1016	541	0
1016	541	1128	1
541	1128	969	2
1128	969	553	0
969	553	1186	1
553	1186	1074	2
1186	1074	565	0
1074	565	1299	1
565	1299	1374	2
1299	1374	1334	0
1374	1334	1164	0
1334	1164	564	0
1164	564	1226	1
564	1226	1042	2
1226	1042	561	0
1042	561	1214	1
561	1214	965	2
1214	965	564	0
965	564	1229	1
564	1229	1024	2
1229	1024	572	0
1024	572	1241	1
572	1241	1171	2
1241	1171	1078	0
1171	1078	1027	0
1078	1027	989	0
1027	989	564	0
989	564	1171	1
564	1171	981	2
1171	981	556	0
981	556	1171	1
556	1171	973	2
1171	973	560	0
973	560	1121	1
560	1121	977	2
1121	977	564	0
977	564	1117	1
564	1117	906	2
1117	906	529	0
906	529	1055	1
529	1055	856	2
1055	856	556	0
856	556	1074	1
556	1074	887	2
1074	887	646	0
887	646	1245	1
646	1245	997	2
1245	997	1089	0
997	1089	1140	0
1089	1140	1105	0
1140	1105	1132	0
1105	1132	541	0
1132	541	1175	1
541	1175	946	2
1175	946	545	0
946	545	1093	1
545	1093	860	2
1093	860	572	0
860	572	1062	1
572	1062	845	2
1062	845	945	0
845	945	533	0
945	533	1214	1
533	1214	1055	2
1214	1055	552	0
1055	552	1160	1
552	1160	930	2
1160	930	560	0
930	560	1171	1
560	1171	899	2
1171	899	525	0
899	525	1101	1
525	1101	857	2
1101	857	571	0
857	571	1179	1
571	1179	884	2
1179	884	525	0
884	525	1097	1
525	1097	864	2
1097	864	533	0
864	533	1086	1
533	1086	852	2
1086	852	529	0
852	529	1043	1
529	1043	825	2
1043	825	622	0
825	622	926	1
622	926	794	2
926	794	794	0
794	794	502	0
794	502	1054	1
502	1054	837	2
1054	837	537	0
837	537	1039	1
537	1039	798	2
1039	798	778	0
798	778	759	0
778	759	789	0
759	789	786	0
789	786	775	0
786	775	821	0
775	821	513	0
821	513	1102	1
513	1102	836	2
1102	836	529	0
836	529	1160	1
529	1160	852	2
1160	852	541	0
852	541	1284	1
541	1284	1000	2
1284	1000	580	0
1000	580	1361	1
580	1361	615	2
1361	615	1440	1
615	1440	572	2
1440	572	1358	1
572	1358	1051	2
1358	1051	1027	0
1051	1027	568	0
1027	568	1272	1
568	1272	708	2
1272	708	1417	1
708	1417	607	2
1417	607	1424	1
607	1424	584	2
1424	584	1408	1
584	1408	798	2
1408	798	1459	1
798	1459	591	2
1459	591	1440	1
591	1440	630	2
1440	630	1382	1
630	1382	992	2
1382	992	778	0
992	778	1245	0
778	1245	1000	0
1245	1000	561	0
1000	561	1280	1
561	1280	945	2
1280	945	942	0
945	942	965	0
942	965	992	0
965	992	977	0
992	977	922	0
977	922	560	0
922	560	833	1
560	833	805	3
833	805	1249	3
805	1249	1031	2
1249	1031	615	0
1031	615	1432	1
615	1432	603	2
1432	603	1452	1
603	1452	603	2
1452	603	1408	1
603	1408	1105	2
1408	1105	600	0
