i-1	i+0	i+1	Filter	Time
705	906	798	0	1113210
906	798	805	0	1114008
798	805	634	0	1114813
805	634	950	1	1115447
634	950	790	0	1116397
950	790	801	0	1117187
790	801	479	0	1117988
801	479	1148	1	1118467
479	1148	829	0	1119615
1148	829	455	0	1120444
829	455	899	1	1120899
455	899	1070	0	1121798
899	1070	883	0	1122868
1070	883	872	0	1123751
883	872	895	0	1124623
872	895	898	0	1125518
895	898	444	0	1126416
898	444	1366	1	1126860
444	1366	922	0	1128226
1366	922	914	0	1129148
922	914	926	0	1130062
914	926	930	0	1130988
926	930	922	0	1131918
930	922	907	0	1132840
922	907	903	0	1133747
907	903	914	0	1134650
903	914	926	0	1135564
914	926	934	0	1136490
926	934	942	0	1137424
934	942	945	0	1138366
942	945	942	0	1139311
945	942	949	0	1140253
942	949	942	0	1141202
949	942	938	0	1142144
942	938	926	0	1143082
938	926	926	0	1144008
926	926	945	0	1144934
926	945	946	0	1145879
945	946	957	0	1146825
946	957	953	0	1147782
957	953	514	0	1148735
953	514	1128	1	1149249
514	1128	958	0	1150377
1128	958	937	0	1151335
958	937	930	0	1152272
937	930	926	0	1153202
930	926	934	0	1154128
926	934	946	0	1155062
934	946	945	0	1156008
946	945	965	0	1156953
945	965	973	0	1157918
965	973	969	0	1158891
973	969	961	0	1159860
969	961	949	0	1160821
961	949	950	0	1161770
949	950	945	0	1162720
950	945	934	0	1163665
945	934	930	0	1164599
934	930	911	0	1165529
930	911	517	0	1166440
911	517	1094	1	1166957
517	1094	918	0	1168051
1094	918	895	0	1168969
918	895	899	0	1169864
895	899	902	0	1170763
899	902	907	0	1171665
902	907	891	0	1172572
907	891	911	0	1173463
891	911	922	0	1174374
911	922	910	0	1175296
922	910	907	0	1176206
910	907	941	0	1177113
907	941	946	0	1178054
941	946	914	0	1179000
946	914	923	0	1179914
914	923	933	0	1180837
923	933	911	0	1181770
933	911	953	0	1182681
911	953	965	0	1183634
953	965	926	0	1184599
965	926	934	0	1185525
926	934	950	0	1186459
934	950	906	0	1187409
950	906	922	0	1188315
906	922	938	0	1189237
922	938	891	0	1190175
938	891	891	0	1191066
891	891	911	0	1191957
891	911	902	0	1192868
911	902	895	0	1193770
902	895	888	0	1194665
895	888	898	0	1195553
888	898	895	0	1196451
898	895	884	0	1197346
895	884	906	0	1198230
884	906	907	0	1199136
906	907	899	0	1200043
907	899	910	0	1200942
899	910	915	0	1201852
910	915	891	0	1202767
915	891	887	0	1203658
891	887	895	0	1204545
887	895	455	0	1205440
895	455	626	1	1205895
455	626	716	1	1206521
626	716	868	0	1207237
716	868	899	0	1208105
868	899	903	0	1209004
899	903	926	0	1209907
903	926	922	0	1210833
926	922	926	0	1211755
922	926	930	0	1212681
926	930	922	0	1213611
930	922	922	0	1214533
922	922	922	0	1215455
922	922	923	0	1216377
922	923	922	0	1217300
923	922	930	0	1218222
922	930	937	0	1219152
930	937	934	0	1220089
937	934	923	0	1221023
934	923	914	0	1221946
923	914	903	0	1222860
914	903	895	0	1223763
903	895	891	0	1224658
895	891	895	0	1225549
891	895	898	0	1226444
895	898	907	0	1227342
898	907	911	0	1228249
907	911	918	0	1229160
911	918	926	0	1230078
918	926	926	0	1231004
926	926	926	0	1231930
926	926	930	0	1232856
926	930	934	0	1233786
930	934	945	0	1234720
934	945	938	0	1235665
945	938	918	0	1236603
938	918	930	0	1237521
918	930	930	0	1238451
930	930	938	0	1239381
930	938	953	0	1240319
938	953	942	0	1241272
953	942	922	0	1242214
942	922	922	0	1243136
922	922	930	0	1244058
922	930	926	0	1244988
930	926	915	0	1245914
926	915	918	0	1246829
915	918	930	0	1247747
918	930	918	0	1248677
930	918	903	0	1249595
918	903	914	0	1250498
903	914	927	0	1251412
914	927	914	0	1252339
927	914	922	0	1253253
914	922	938	0	1254175
922	938	922	0	1255113
938	922	903	0	1256035
922	903	937	0	1256938
903	937	946	0	1257875
937	946	907	0	1258821
946	907	930	0	1259728
907	930	949	0	1260658
930	949	911	0	1261607
949	911	933	0	1262518
911	933	954	0	1263451
933	954	914	0	1264405
954	914	934	0	1265319
914	934	942	0	1266253
934	942	918	0	1267195
942	918	922	0	1268113
918	922	946	0	1269035
922	946	914	0	1269981
946	914	930	0	1270895
914	930	942	0	1271825
930	942	922	0	1272767
942	922	934	0	1273689
922	934	949	0	1274623
934	949	934	0	1275572
949	934	918	0	1276506
934	918	930	0	1277424
918	930	907	0	1278354
930	907	918	0	1279261
907	918	918	0	1280179
918	918	903	0	1281097
918	903	891	0	1282000
903	891	903	0	1282891
891	903	895	0	1283794
903	895	432	0	1284689
895	432	813	1	1285121
432	813	1097	0	1285934
813	1097	693	0	1287031
1097	693	1093	1	1287724
693	1093	876	0	1288817
1093	876	906	0	1289693
876	906	919	0	1290599
906	919	914	0	1291518
919	914	537	0	1292432
914	537	1124	1	1292969
537	1124	977	0	1294093
1124	977	961	0	1295070
977	961	965	0	1296031
961	965	957	0	1296996
965	957	958	0	1297953
957	958	521	0	1298911
958	521	1124	1	1299432
521	1124	962	0	1300556
1124	962	941	0	1301518
962	941	934	0	1302459
941	934	911	0	1303393
934	911	910	0	1304304
911	910	907	0	1305214
910	907	902	0	1306121
907	902	899	0	1307023
902	899	915	0	1307922
899	915	914	0	1308837
915	914	436	0	1309751
914	436	1377	1	1310187
436	1377	922	0	1311564
1377	922	907	0	1312486
922	907	911	0	1313393
907	911	926	0	1314304
911	926	945	0	1315230
926	945	942	0	1316175
945	942	945	0	1317117
942	945	961	0	1318062
945	961	954	0	1319023
961	954	945	0	1319977
954	945	965	0	1320922
945	965	965	0	1321887
965	965	942	0	1322852
965	942	949	0	1323794
942	949	946	0	1324743
949	946	918	0	1325689
946	918	907	0	1326607
918	907	505	0	1327514
907	505	1129	1	1328019
505	1129	922	0	1329148
1129	922	914	0	1330070
922	914	934	0	1330984
914	934	915	0	1331918
934	915	899	0	1332833
915	899	922	0	1333732
899	922	922	0	1334654
922	922	895	0	1335576
922	895	906	0	1336471
895	906	903	0	1337377
906	903	876	0	1338280
903	876	871	0	1339156
876	871	891	0	1340027
871	891	899	0	1340918
891	899	872	0	1341817
899	872	887	0	1342689
872	887	879	0	1343576
887	879	868	0	1344455
879	868	872	0	1345323
868	872	887	0	1346195
872	887	879	0	1347082
887	879	876	0	1347961
879	876	891	0	1348837
876	891	898	0	1349728
891	898	868	0	1350626
898	868	872	0	1351494
868	872	875	0	1352366
872	875	876	0	1353241
875	876	887	0	1354117
876	887	887	0	1355004
887	887	891	0	1355891
887	891	907	0	1356782
891	907	902	0	1357689
907	902	907	0	1358591
902	907	922	0	1359498
907	922	926	0	1360420
922	926	922	0	1361346
926	922	938	0	1362268
922	938	926	0	1363206
938	926	930	0	1364132
926	930	537	0	1365062
930	537	1129	1	1365599
537	1129	926	0	1366728
1129	926	910	0	1367654
926	910	907	0	1368564
910	907	903	0	1369471
907	903	918	0	1370374
903	918	926	0	1371292
918	926	934	0	1372218
926	934	945	0	1373152
934	945	961	0	1374097
945	961	961	0	1375058
961	961	965	0	1376019
961	965	958	0	1376984
965	958	957	0	1377942
958	957	949	0	1378899
957	949	942	0	1379848
949	942	938	0	1380790
942	938	933	0	1381728
938	933	934	0	1382661
933	934	934	0	1383595
934	934	930	0	1384529
934	930	938	0	1385459
930	938	949	0	1386397
938	949	938	0	1387346
949	938	930	0	1388284
938	930	926	0	1389214
930	926	926	0	1390140
926	926	938	0	1391066
926	938	934	0	1392004
938	934	926	0	1392938
934	926	914	0	1393864
926	914	926	0	1394778
914	926	934	0	1395704
926	934	907	0	1396638
934	907	891	0	1397545
907	891	910	0	1398436
891	910	907	0	1399346
910	907	895	0	1400253
907	895	906	0	1401148
895	906	930	0	1402054
906	930	927	0	1402984
930	927	914	0	1403911
927	914	926	0	1404825
914	926	910	0	1405751
926	910	895	0	1406661
910	895	915	0	1407556
895	915	922	0	1408471
915	922	891	0	1409393
922	891	911	0	1410284
891	911	933	0	1411195
911	933	895	0	1412128
933	895	911	0	1413023
895	911	914	0	1413934
911	914	895	0	1414848
914	895	887	0	1415743
895	887	911	0	1416630
887	911	891	0	1417541
911	891	879	0	1418432
891	879	903	0	1419311
879	903	879	0	1420214
903	879	891	0	1421093
879	891	899	0	1421984
891	899	876	0	1422883
899	876	899	0	1423759
876	899	922	0	1424658
899	922	902	0	1425580
922	902	911	0	1426482
902	911	918	0	1427393
911	918	903	0	1428311
918	903	895	0	1429214
903	895	907	0	1430109
895	907	910	0	1431016
907	910	907	0	1431926
910	907	910	0	1432833
907	910	911	0	1433743
910	911	910	0	1434654
911	910	926	0	1435564
910	926	930	0	1436490
926	930	930	0	1437420
930	930	930	0	1438350
930	930	946	0	1439280
930	946	949	0	1440226
946	949	946	0	1441175
949	946	961	0	1442121
946	961	953	0	1443082
961	953	957	0	1444035
953	957	950	0	1444992
957	950	941	0	1445942
950	941	922	0	1446883
941	922	930	0	1447805
922	930	915	0	1448735
930	915	922	0	1449650
915	922	914	0	1450572
922	914	919	0	1451486
914	919	914	0	1452405
919	914	922	0	1453319
914	922	922	0	1454241
922	922	923	0	1455163
922	923	926	0	1456086
923	926	930	0	1457012
926	930	937	0	1457942
930	937	942	0	1458879
937	942	953	0	1459821
942	953	965	0	1460774
953	965	954	0	1461739
965	954	953	0	1462693
954	953	510	0	1463646
953	510	455	1	1464156
510	455	1047	1	1464611
455	1047	933	0	1465658
1047	933	938	0	1466591
933	938	930	0	1467529
938	930	518	0	1468459
930	518	1124	1	1468977
518	1124	957	0	1470101
1124	957	946	0	1471058
957	946	957	0	1472004
946	957	942	0	1472961
957	942	926	0	1473903
942	926	941	0	1474829
926	941	950	0	1475770
941	950	945	0	1476720
950	945	514	0	1477665
945	514	1109	1	1478179
514	1109	945	0	1479288
1109	945	915	0	1480233
945	915	910	0	1481148
915	910	934	0	1482058
910	934	903	0	1482992
934	903	895	0	1483895
903	895	918	0	1484790
895	918	911	0	1485708
918	911	891	0	1486619
911	891	521	0	1487510
891	521	1269	1	1488031
521	1269	856	0	1489300
1269	856	455	0	1490156
856	455	1214	1	1490611
455	1214	801	0	1491825
1214	801	790	0	1492626
801	790	790	0	1493416
790	790	444	0	1494206
790	444	1120	1	1494650
444	1120	775	0	1495770
1120	775	782	0	1496545
775	782	778	0	1497327
782	778	790	0	1498105
778	790	813	0	1498895
790	813	444	0	1499708
813	444	1202	1	1500152
444	1202	821	0	1501354
1202	821	483	0	1502175
821	483	1132	1	1502658
483	1132	650	0	1503790
1132	650	1042	1	1504440
650	1042	872	0	1505482
1042	872	876	0	1506354
872	876	879	0	1507230
876	879	875	0	1508109
879	875	895	0	1508984
875	895	911	0	1509879
895	911	903	0	1510790
911	903	914	0	1511693
903	914	918	0	1512607
914	918	919	0	1513525
918	919	914	0	1514444
919	914	918	0	1515358
914	918	930	0	1516276
918	930	930	0	1517206
930	930	942	0	1518136
930	942	953	0	1519078
942	953	953	0	1520031
953	953	946	0	1520984
953	946	942	0	1521930
946	942	941	0	1522872
942	941	954	0	1523813
941	954	957	0	1524767
954	957	965	0	1525724
957	965	969	0	1526689
965	969	961	0	1527658
969	961	953	0	1528619
961	953	949	0	1529572
953	949	946	0	1530521
949	946	949	0	1531467
946	949	961	0	1532416
949	961	958	0	1533377
961	958	945	0	1534335
958	945	942	0	1535280
945	942	938	0	1536222
942	938	933	0	1537160
938	933	942	0	1538093
933	942	938	0	1539035
942	938	945	0	1539973
938	945	954	0	1540918
945	954	949	0	1541872
954	949	953	0	1542821
949	953	965	0	1543774
953	965	969	0	1544739
965	969	969	0	1545708
969	969	984	0	1546677
969	984	981	0	1547661
984	981	977	0	1548642
981	977	972	0	1549619
977	972	965	0	1550591
972	965	981	0	1551556
965	981	514	0	1552537
981	514	1144	1	1553051
514	1144	988	0	1554195
1144	988	992	0	1555183
988	992	977	0	1556175
992	977	961	0	1557152
977	961	984	0	1558113
961	984	985	0	1559097
984	985	953	0	1560082
985	953	926	0	1561035
953	926	942	0	1561961
926	942	949	0	1562903
942	949	918	0	1563852
949	918	915	0	1564770
918	915	914	0	1565685
915	914	911	0	1566599
914	911	918	0	1567510
911	918	926	0	1568428
918	926	899	0	1569354
926	899	922	0	1570253
899	922	942	0	1571175
922	942	918	0	1572117
942	918	911	0	1573035
918	911	941	0	1573946
911	941	918	0	1574887
941	918	938	0	1575805
918	938	950	0	1576743
938	950	922	0	1577693
950	922	934	0	1578615
922	934	949	0	1579549
934	949	930	0	1580498
949	930	953	0	1581428
930	953	965	0	1582381
953	965	938	0	1583346
965	938	946	0	1584284
938	946	953	0	1585230
946	953	926	0	1586183
953	926	926	0	1587109
926	926	934	0	1588035
926	934	906	0	1588969
934	906	911	0	1589875
906	911	899	0	1590786
911	899	903	0	1591685
899	903	922	0	1592588
903	922	914	0	1593510
922	914	918	0	1594424
914	918	923	0	1595342
918	923	937	0	1596265
923	937	942	0	1597202
937	942	945	0	1598144
942	945	448	0	1599089
945	448	1436	1	1599537
448	1436	965	0	1600973
1436	965	949	0	1601938
965	949	961	0	1602887
949	961	954	0	1603848
961	954	941	0	1604802
954	941	938	0	1605743
941	938	945	0	1606681
938	945	938	0	1607626
945	938	930	0	1608564
938	930	930	0	1609494
930	930	934	0	1610424
930	934	922	0	1611358
934	922	934	0	1612280
922	934	938	0	1613214
934	938	937	0	1614152
938	937	934	0	1615089
937	934	946	0	1616023
934	946	949	0	1616969
946	949	946	0	1617918
949	946	938	0	1618864
946	938	930	0	1619802
938	930	937	0	1620732
930	937	946	0	1621669
937	946	926	0	1622615
946	926	922	0	1623541
926	922	922	0	1624463
922	922	930	0	1625385
922	930	926	0	1626315
930	926	942	0	1627241
926	942	926	0	1628183
942	926	942	0	1629109
926	942	965	0	1630051
942	965	957	0	1631016
965	957	969	0	1631973
957	969	984	0	1632942
969	984	961	0	1633926
984	961	946	0	1634887
961	946	969	0	1635833
946	969	961	0	1636802
969	961	922	0	1637763
961	922	926	0	1638685
922	926	938	0	1639611
926	938	922	0	1640549
938	922	914	0	1641471
922	914	942	0	1642385
914	942	957	0	1643327
942	957	926	0	1644284
957	926	957	0	1645210
926	957	969	0	1646167
957	969	553	0	1647136
969	553	1128	1	1647689
553	1128	969	0	1648817
1128	969	914	0	1649786
969	914	915	0	1650700
914	915	914	0	1651615
915	914	903	0	1652529
914	903	891	0	1653432
903	891	910	0	1654323
891	910	915	0	1655233
910	915	914	0	1656148
915	914	934	0	1657062
914	934	918	0	1657996
934	918	938	0	1658914
918	938	942	0	1659852
938	942	906	0	1660794
942	906	903	0	1661700
906	903	911	0	1662603
903	911	910	0	1663514
911	910	907	0	1664424
910	907	926	0	1665331
907	926	945	0	1666257
926	945	934	0	1667202
945	934	961	0	1668136
934	961	981	0	1669097
961	981	965	0	1670078
981	965	961	0	1671043
965	961	965	0	1672004
961	965	961	0	1672969
965	961	949	0	1673930
961	949	950	0	1674879
949	950	953	0	1675829
950	953	957	0	1676782
953	957	965	0	1677739
957	965	977	0	1678704
965	977	973	0	1679681
977	973	976	0	1680654
973	976	977	0	1681630
976	977	961	0	1682607
977	961	965	0	1683568
961	965	981	0	1684533
965	981	957	0	1685514
981	957	953	0	1686471
957	953	946	0	1687424
953	946	934	0	1688370
946	934	933	0	1689304
934	933	926	0	1690237
933	926	923	0	1691163
926	923	922	0	1692086
923	922	926	0	1693008
922	926	930	0	1693934
926	930	930	0	1694864
930	930	934	0	1695794
930	934	937	0	1696728
934	937	954	0	1697665
937	954	953	0	1698619
954	953	969	0	1699572
953	969	961	0	1700541
969	961	953	0	1701502
961	953	934	0	1702455
953	934	934	0	1703389
934	934	942	0	1704323
934	942	953	0	1705265
942	953	938	0	1706218
953	938	972	0	1707156
938	972	985	0	1708128
972	985	965	0	1709113
985	965	961	0	1710078
965	961	953	0	1711039
961	953	950	0	1711992
953	950	926	0	1712942
950	926	922	0	1713868
926	922	922	0	1714790
922	922	899	0	1715712
922	899	903	0	1716611
899	903	922	0	1717514
903	922	914	0	1718436
922	914	915	0	1719350
914	915	949	0	1720265
915	949	977	0	1721214
949	977	922	0	1722191
977	922	938	0	1723113
922	938	945	0	1724051
938	945	918	0	1724996
945	918	942	0	1725914
918	942	961	0	1726856
942	961	930	0	1727817
961	930	946	0	1728747
930	946	961	0	1729693
946	961	930	0	1730654
961	930	949	0	1731584
930	949	942	0	1732533
949	942	899	0	1733475
942	899	926	0	1734374
899	926	895	0	1735300
926	895	906	0	1736195
895	906	918	0	1737101
906	918	899	0	1738019
918	899	919	0	1738918
899	919	933	0	1739837
919	933	915	0	1740770
933	915	918	0	1741685
915	918	915	0	1742603
918	915	906	0	1743518
915	906	899	0	1744424
906	899	903	0	1745323
899	903	899	0	1746226
903	899	902	0	1747125
899	902	907	0	1748027
902	907	918	0	1748934
907	918	911	0	1749852
918	911	918	0	1750763
911	918	926	0	1751681
918	926	922	0	1752607
926	922	930	0	1753529
922	930	938	0	1754459
930	938	942	0	1755397
938	942	949	0	1756339
942	949	965	0	1757288
949	965	977	0	1758253
965	977	564	0	1759230
977	564	1159	1	1759794
564	1159	436	0	1760953
1159	436	514	1	1761389
436	514	934	1	1761903
514	934	953	0	1762837
934	953	957	0	1763790
953	957	953	0	1764747
957	953	950	0	1765700
953	950	945	0	1766650
950	945	938	0	1767595
945	938	938	0	1768533
938	938	938	0	1769471
938	938	933	0	1770409
938	933	930	0	1771342
933	930	930	0	1772272
930	930	942	0	1773202
930	942	942	0	1774144
942	942	941	0	1775086
942	941	954	0	1776027
941	954	941	0	1776981
954	941	938	0	1777922
941	938	942	0	1778860
938	942	918	0	1779802
942	918	922	0	1780720
918	922	957	0	1781642
922	957	934	0	1782599
957	934	942	0	1783533
934	942	965	0	1784475
942	965	953	0	1785440
965	953	969	0	1786393
953	969	980	0	1787362
969	980	950	0	1788342
980	950	930	0	1789292
950	930	926	0	1790222
930	926	934	0	1791148
926	934	902	0	1792082
934	902	911	0	1792984
902	911	918	0	1793895
911	918	899	0	1794813
918	899	895	0	1795712
899	895	907	0	1796607
895	907	902	0	1797514
907	902	899	0	1798416
