i-1	i+0	i+1	Filter	Time
1004	1164	1109	0	1153549
1164	1109	1147	0	1154658
1109	1147	1121	0	1155805
1147	1121	1082	0	1156926
1121	1082	1132	0	1158008
1082	1132	1043	0	1159140
1132	1043	1171	0	1160183
1043	1171	1039	0	1161354
1171	1039	1183	0	1162393
1039	1183	1109	0	1163576
1183	1109	1082	0	1164685
1109	1082	1089	0	1165767
1082	1089	1070	0	1166856
1089	1070	1117	0	1167926
1070	1117	1078	0	1169043
1117	1078	1159	0	1170121
1078	1159	961	0	1171280
1159	961	1362	0	1172241
961	1362	1226	0	1173603
1362	1226	1237	0	1174829
1226	1237	1027	0	1176066
1237	1027	1354	0	1177093
1027	1354	1035	0	1178447
1354	1035	1323	0	1179482
1035	1323	1047	0	1180805
1323	1047	1206	0	1181852
1047	1206	1031	0	1183058
1206	1031	1125	0	1184089
1031	1125	957	0	1185214
1125	957	1183	0	1186171
957	1183	1031	0	1187354
1183	1031	1074	0	1188385
1031	1074	1043	0	1189459
1074	1043	1230	0	1190502
1043	1230	1108	0	1191732
1230	1108	1176	0	1192840
1108	1176	1093	0	1194016
1176	1093	938	0	1195109
1093	938	1241	0	1196047
938	1241	1074	0	1197288
1241	1074	1152	0	1198362
1074	1152	1058	0	1199514
1152	1058	1066	0	1200572
1058	1066	1249	0	1201638
1066	1249	1105	0	1202887
1249	1105	1249	0	1203992
1105	1249	1140	0	1205241
1249	1140	1082	0	1206381
1140	1082	1226	0	1207463
1082	1226	1124	0	1208689
1226	1124	1105	0	1209813
1124	1105	915	0	1210918
1105	915	1323	0	1211833
915	1323	996	0	1213156
1323	996	1194	0	1214152
996	1194	1090	0	1215346
1194	1090	1132	0	1216436
1090	1132	973	0	1217568
1132	973	1218	0	1218541
973	1218	1097	0	1219759
1218	1097	1113	0	1220856
1097	1113	1027	0	1221969
1113	1027	1144	0	1222996
1027	1144	1086	0	1224140
1144	1086	1186	0	1225226
1086	1186	1133	0	1226412
1186	1133	1183	0	1227545
1133	1183	1050	0	1228728
1183	1050	1133	0	1229778
1050	1133	560	0	1230911
1133	560	1471	1	1231471
560	1471	1035	0	1232942
1471	1035	1183	0	1233977
1035	1183	1035	0	1235160
1183	1035	1070	0	1236195
1035	1070	902	0	1237265
1070	902	1148	0	1238167
902	1148	981	0	1239315
1148	981	1175	0	1240296
981	1175	957	0	1241471
1175	957	1261	0	1242428
957	1261	1081	0	1243689
1261	1081	1012	0	1244770
1081	1012	1191	0	1245782
1012	1191	1027	0	1246973
1191	1027	1346	0	1248000
1027	1346	1261	0	1249346
1346	1261	1183	0	1250607
1261	1183	1074	0	1251790
1183	1074	1284	0	1252864
1074	1284	1074	0	1254148
1284	1074	1190	0	1255222
1074	1190	1047	0	1256412
1190	1047	876	0	1257459
1047	876	1221	0	1258335
876	1221	938	0	1259556
1221	938	1195	0	1260494
938	1195	1085	0	1261689
1195	1085	1105	0	1262774
1085	1105	919	0	1263879
1105	919	1245	0	1264798
919	1245	1167	0	1266043
1245	1167	907	0	1267210
1167	907	1245	0	1268117
907	1245	1109	0	1269362
1245	1109	1097	0	1270471
1109	1097	1093	0	1271568
1097	1093	1000	0	1272661
1093	1000	1218	0	1273661
1000	1218	958	0	1274879
1218	958	1182	0	1275837
958	1182	1039	0	1277019
1182	1039	1012	0	1278058
1039	1012	1090	0	1279070
1012	1090	1116	0	1280160
1090	1116	1090	0	1281276
1116	1090	914	0	1282366
1090	914	1136	0	1283280
914	1136	946	0	1284416
1136	946	903	0	1285362
946	903	1159	0	1286265
903	1159	1066	0	1287424
1159	1066	996	0	1288490
1066	996	1043	0	1289486
996	1043	1012	0	1290529
1043	1012	992	0	1291541
1012	992	864	0	1292533
992	864	1121	0	1293397
864	1121	980	0	1294518
1121	980	965	0	1295498
980	965	934	0	1296463
965	934	973	0	1297397
934	973	961	0	1298370
973	961	852	0	1299331
961	852	984	0	1300183
852	984	926	0	1301167
984	926	903	0	1302093
926	903	833	0	1302996
903	833	801	0	1303829
833	801	779	0	1304630
801	779	922	0	1305409
779	922	848	0	1306331
922	848	856	0	1307179
848	856	790	0	1308035
856	790	996	0	1308825
790	996	809	0	1309821
996	809	821	0	1310630
809	821	798	0	1311451
821	798	852	0	1312249
798	852	841	0	1313101
852	841	863	0	1313942
841	863	864	0	1314805
863	864	1125	0	1315669
864	1125	945	0	1316794
1125	945	1218	0	1317739
945	1218	1043	0	1318957
1218	1043	1062	0	1320000
1043	1062	1101	0	1321062
1062	1101	1047	0	1322163
1101	1047	988	0	1323210
1047	988	1008	0	1324198
988	1008	1031	0	1325206
1008	1031	996	0	1326237
1031	996	973	0	1327233
996	973	992	0	1328206
973	992	1004	0	1329198
992	1004	985	0	1330202
1004	985	980	0	1331187
985	980	1020	0	1332167
980	1020	1101	0	1333187
1020	1101	1062	0	1334288
1101	1062	1004	0	1335350
1062	1004	1027	0	1336354
1004	1027	1078	0	1337381
1027	1078	1066	0	1338459
1078	1066	1024	0	1339525
1066	1024	1027	0	1340549
1024	1027	1043	0	1341576
1027	1043	1066	0	1342619
1043	1066	1054	0	1343685
1066	1054	1059	0	1344739
1054	1059	1089	0	1345798
1059	1089	1008	0	1346887
1089	1008	1054	0	1347895
1008	1054	1148	0	1348949
1054	1148	1039	0	1350097
1148	1039	1016	0	1351136
1039	1016	1066	0	1352152
1016	1066	1058	0	1353218
1066	1058	1024	0	1354276
1058	1024	1019	0	1355300
1024	1019	985	0	1356319
1019	985	972	0	1357304
985	972	973	0	1358276
972	973	981	0	1359249
973	981	937	0	1360230
981	937	1028	0	1361167
937	1028	984	0	1362195
1028	984	1016	0	1363179
984	1016	1007	0	1364195
1016	1007	1000	0	1365202
1007	1000	1008	0	1366202
1000	1008	1031	0	1367210
1008	1031	1004	0	1368241
1031	1004	1023	0	1369245
1004	1023	1051	0	1370268
1023	1051	1000	0	1371319
1051	1000	961	0	1372319
1000	961	1105	0	1373280
961	1105	1031	0	1374385
1105	1031	1020	0	1375416
1031	1020	1011	0	1376436
1020	1011	1032	0	1377447
1011	1032	1054	0	1378479
1032	1054	1027	0	1379533
1054	1027	1016	0	1380560
1027	1016	1027	0	1381576
1016	1027	1055	0	1382603
1027	1055	1015	0	1383658
1055	1015	1241	0	1384673
1015	1241	1012	0	1385914
1241	1012	1016	0	1386926
1012	1016	1035	0	1387942
1016	1035	1039	0	1388977
1035	1039	1019	0	1390016
1039	1019	1031	0	1391035
1019	1031	1039	0	1392066
1031	1039	1020	0	1393105
1039	1020	1027	0	1394125
1020	1027	1046	0	1395152
1027	1046	1055	0	1396198
1046	1055	1012	0	1397253
1055	1012	1054	0	1398265
1012	1054	1047	0	1399319
1054	1047	1015	0	1400366
1047	1015	934	0	1401381
1015	934	1206	0	1402315
934	1206	1063	0	1403521
1206	1063	1042	0	1404584
1063	1042	1051	0	1405626
1042	1051	1000	0	1406677
1051	1000	1004	0	1407677
1000	1004	1015	0	1408681
1004	1015	1004	0	1409696
1015	1004	1043	0	1410700
1004	1043	1031	0	1411743
1043	1031	1043	0	1412774
1031	1043	1055	0	1413817
1043	1055	1105	0	1414872
1055	1105	1081	0	1415977
1105	1081	1074	0	1417058
1081	1074	1133	0	1418132
1074	1133	1101	0	1419265
1133	1101	1039	0	1420366
1101	1039	1089	0	1421405
1039	1089	1113	0	1422494
1089	1113	1074	0	1423607
1113	1074	1035	0	1424681
1074	1035	1066	0	1425716
1035	1066	1043	0	1426782
1066	1043	1019	0	1427825
1043	1019	1035	0	1428844
1019	1035	1024	0	1429879
1035	1024	1027	0	1430903
1024	1027	1027	0	1431930
1027	1027	1039	0	1432957
1027	1039	1047	0	1433996
1039	1047	1039	0	1435043
1047	1039	918	0	1436082
1039	918	1245	0	1437000
918	1245	1062	0	1438245
1245	1062	1035	0	1439307
1062	1035	895	0	1440342
1035	895	1140	0	1441237
895	1140	1004	0	1442377
1140	1004	1024	0	1443381
1004	1024	969	0	1444405
1024	969	1089	0	1445374
969	1089	1019	0	1446463
1089	1019	1039	0	1447482
1019	1039	1051	0	1448521
1039	1051	918	0	1449572
1051	918	1245	0	1450490
918	1245	1140	0	1451735
1245	1140	1039	0	1452875
1140	1039	1074	0	1453914
1039	1074	1039	0	1454988
1074	1039	1074	0	1456027
1039	1074	1027	0	1457101
1074	1027	1067	0	1458128
1027	1067	1066	0	1459195
1067	1066	1062	0	1460261
1066	1062	1023	0	1461323
1062	1023	1066	0	1462346
1023	1066	1004	0	1463412
1066	1004	1121	0	1464416
1004	1121	1074	0	1465537
1121	1074	1035	0	1466611
1074	1035	1031	0	1467646
1035	1031	1062	0	1468677
1031	1062	1055	0	1469739
1062	1055	1066	0	1470794
1055	1066	1105	0	1471860
1066	1105	1128	0	1472965
1105	1128	1074	0	1474093
1128	1074	1063	0	1475167
1074	1063	1105	0	1476230
1063	1105	1097	0	1477335
1105	1097	1062	0	1478432
1097	1062	1074	0	1479494
1062	1074	1202	0	1480568
1074	1202	1090	0	1481770
1202	1090	1101	0	1482860
1090	1101	1055	0	1483961
1101	1055	1035	0	1485016
1055	1035	1058	0	1486051
1035	1058	1062	0	1487109
1058	1062	954	0	1488171
1062	954	1190	0	1489125
954	1190	1090	0	1490315
1190	1090	1031	0	1491405
1090	1031	1155	0	1492436
1031	1155	1086	0	1493591
1155	1086	1031	0	1494677
1086	1031	1234	0	1495708
1031	1234	1074	0	1496942
1234	1074	1105	0	1498016
1074	1105	1132	0	1499121
1105	1132	1109	0	1500253
1132	1109	1085	0	1501362
1109	1085	1082	0	1502447
1085	1082	1113	0	1503529
1082	1113	1117	0	1504642
1113	1117	1066	0	1505759
1117	1066	1070	0	1506825
1066	1070	1093	0	1507895
1070	1093	1074	0	1508988
1093	1074	1059	0	1510062
1074	1059	1077	0	1511121
1059	1077	1098	0	1512198
1077	1098	1089	0	1513296
1098	1089	1203	0	1514385
1089	1203	1062	0	1515588
1203	1062	1070	0	1516650
1062	1070	1050	0	1517720
1070	1050	1094	0	1518770
1050	1094	1078	0	1519864
1094	1078	1101	0	1520942
1078	1101	1109	0	1522043
1101	1109	1116	0	1523152
1109	1116	1102	0	1524268
1116	1102	1136	0	1525370
1102	1136	1179	0	1526506
1136	1179	1124	0	1527685
1179	1124	1125	0	1528809
1124	1125	1218	0	1529934
1125	1218	1113	0	1531152
1218	1113	1175	0	1532265
1113	1175	1097	0	1533440
1175	1097	1097	0	1534537
1097	1097	1098	0	1535634
1097	1098	1159	0	1536732
1098	1159	1148	0	1537891
1159	1148	1054	0	1539039
1148	1054	1140	0	1540093
1054	1140	1109	0	1541233
1140	1109	1098	0	1542342
1109	1098	1128	0	1543440
1098	1128	1117	0	1544568
1128	1117	1097	0	1545685
1117	1097	1086	0	1546782
1097	1086	1132	0	1547868
1086	1132	1198	0	1549000
1132	1198	1059	0	1550198
1198	1059	1097	0	1551257
1059	1097	1109	0	1552354
1097	1109	1070	0	1553463
1109	1070	1062	0	1554533
1070	1062	1070	0	1555595
1062	1070	1086	0	1556665
1070	1086	1082	0	1557751
1086	1082	1085	0	1558833
1082	1085	1101	0	1559918
1085	1101	1074	0	1561019
1101	1074	1074	0	1562093
1074	1074	1082	0	1563167
1074	1082	1074	0	1564249
1082	1074	1082	0	1565323
1074	1082	1093	0	1566405
1082	1093	1097	0	1567498
1093	1097	1094	0	1568595
1097	1094	1105	0	1569689
1094	1105	1117	0	1570794
1105	1117	1120	0	1571911
1117	1120	1132	0	1573031
1120	1132	1148	0	1574163
1132	1148	1105	0	1575311
1148	1105	1063	0	1576416
1105	1063	1093	0	1577479
1063	1093	1023	0	1578572
1093	1023	1144	0	1579595
1023	1144	1020	0	1580739
1144	1020	1194	0	1581759
1020	1194	1090	0	1582953
1194	1090	1070	0	1584043
1090	1070	1082	0	1585113
1070	1082	1116	0	1586195
1082	1116	1051	0	1587311
1116	1051	942	0	1588362
1051	942	1214	0	1589304
942	1214	1062	0	1590518
1214	1062	1043	0	1591580
1062	1043	1081	0	1592623
1043	1081	1074	0	1593704
1081	1074	992	0	1594778
1074	992	1195	0	1595770
992	1195	1144	0	1596965
1195	1144	1109	0	1598109
1144	1109	1093	0	1599218
1109	1093	1129	0	1600311
1093	1129	1101	0	1601440
1129	1101	1074	0	1602541
1101	1074	1054	0	1603615
1074	1054	1070	0	1604669
1054	1070	1051	0	1605739
1070	1051	1050	0	1606790
1051	1050	1039	0	1607840
1050	1039	993	0	1608879
1039	993	1112	0	1609872
993	1112	1102	0	1610984
1112	1102	953	0	1612086
1102	953	1315	0	1613039
953	1315	1171	0	1614354
1315	1171	1121	0	1615525
1171	1121	1132	0	1616646
1121	1132	1078	0	1617778
1132	1078	1125	0	1618856
1078	1125	1101	0	1619981
1125	1101	1116	0	1621082
1101	1116	1086	0	1622198
1116	1086	1117	0	1623284
1086	1117	1101	0	1624401
1117	1101	1062	0	1625502
1101	1062	1101	0	1626564
1062	1101	1164	0	1627665
1101	1164	1085	0	1628829
1164	1085	954	0	1629914
1085	954	1253	0	1630868
954	1253	1089	0	1632121
1253	1089	1129	0	1633210
1089	1129	1112	0	1634339
1129	1112	942	0	1635451
1112	942	1245	0	1636393
942	1245	1097	0	1637638
1245	1097	1090	0	1638735
1097	1090	1039	0	1639825
1090	1039	988	0	1640864
1039	988	848	0	1641852
988	848	1129	0	1642700
848	1129	926	0	1643829
1129	926	1210	0	1644755
926	1210	1070	0	1645965
1210	1070	981	0	1647035
1070	981	1073	0	1648016
981	1073	1039	0	1649089
1073	1039	888	0	1650128
1039	888	1112	0	1651016
888	1112	930	0	1652128
1112	930	798	0	1653058
930	798	914	0	1653856
798	914	1004	0	1654770
914	1004	880	0	1655774
1004	880	1066	0	1656654
880	1066	938	0	1657720
1066	938	786	0	1658658
938	786	856	0	1659444
786	856	762	0	1660300
856	762	1059	0	1661062
762	1059	972	0	1662121
1059	972	853	0	1663093
972	853	1066	0	1663946
853	1066	883	0	1665012
1066	883	918	0	1665895
883	918	961	0	1666813
918	961	1207	0	1667774
961	1207	1373	0	1668981
1207	1373	1183	0	1670354
1373	1183	996	0	1671537
1183	996	1315	0	1672533
996	1315	1148	0	1673848
1315	1148	1148	0	1674996
1148	1148	1070	0	1676144
1148	1070	1167	0	1677214
1070	1167	1101	0	1678381
1167	1101	1082	0	1679482
1101	1082	1020	0	1680564
1082	1020	1027	0	1681584
1020	1027	1093	0	1682611
1027	1093	1066	0	1683704
1093	1066	1039	0	1684770
1066	1039	1012	0	1685809
1039	1012	1070	0	1686821
1012	1070	1039	0	1687891
1070	1039	981	0	1688930
1039	981	1027	0	1689911
981	1027	1027	0	1690938
1027	1027	1027	0	1691965
1027	1027	965	0	1692992
1027	965	1051	0	1693957
965	1051	1011	0	1695008
1051	1011	1047	0	1696019
1011	1047	1070	0	1697066
1047	1070	1020	0	1698136
1070	1020	1050	0	1699156
1020	1050	1261	0	1700206
1050	1261	1101	0	1701467
1261	1101	1047	0	1702568
1101	1047	1066	0	1703615
1047	1066	1043	0	1704681
1066	1043	1031	0	1705724
1043	1031	1012	0	1706755
1031	1012	1035	0	1707767
1012	1035	1023	0	1708802
1035	1023	1027	0	1709825
1023	1027	1000	0	1710852
1027	1000	1039	0	1711852
1000	1039	1035	0	1712891
1039	1035	1027	0	1713926
1035	1027	1039	0	1714953
1027	1039	1066	0	1715992
1039	1066	1031	0	1717058
1066	1031	1047	0	1718089
1031	1047	1051	0	1719136
1047	1051	1054	0	1720187
1051	1054	1004	0	1721241
1054	1004	1055	0	1722245
1004	1055	1074	0	1723300
1055	1074	1019	0	1724374
1074	1019	1035	0	1725393
1019	1035	1043	0	1726428
1035	1043	1062	0	1727471
1043	1062	1004	0	1728533
1062	1004	1051	0	1729537
1004	1051	1070	0	1730588
1051	1070	1019	0	1731658
1070	1019	1035	0	1732677
1019	1035	1055	0	1733712
1035	1055	1077	0	1734767
1055	1077	1051	0	1735844
1077	1051	1019	0	1736895
1051	1019	1074	0	1737914
1019	1074	1109	0	1738988
1074	1109	1039	0	1740097
1109	1039	1066	0	1741136
1039	1066	1063	0	1742202
1066	1063	1058	0	1743265
1063	1058	1058	0	1744323
1058	1058	1082	0	1745381
1058	1082	1047	0	1746463
1082	1047	1011	0	1747510
1047	1011	1125	0	1748521
1011	1125	1062	0	1749646
1125	1062	1024	0	1750708
1062	1024	1011	0	1751732
1024	1011	1039	0	1752743
1011	1039	1058	0	1753782
1039	1058	1004	0	1754840
1058	1004	1051	0	1755844
1004	1051	1051	0	1756895
1051	1051	1085	0	1757946
1051	1085	1047	0	1759031
1085	1047	1097	0	1760078
1047	1097	1097	0	1761175
1097	1097	1098	0	1762272
1097	1098	1023	0	1763370
1098	1023	1074	0	1764393
1023	1074	1039	0	1765467
1074	1039	1039	0	1766506
1039	1039	1039	0	1767545
1039	1039	1042	0	1768584
1039	1042	965	0	1769626
1042	965	1148	0	1770591
965	1148	1074	0	1771739
1148	1074	1086	0	1772813
1074	1086	1070	0	1773899
1086	1070	1031	0	1774969
1070	1031	1113	0	1776000
1031	1113	1089	0	1777113
1113	1089	1086	0	1778202
1089	1086	1109	0	1779288
1086	1109	1163	0	1780397
1109	1163	1051	0	1781560
1163	1051	1113	0	1782611
1051	1113	1136	0	1783724
1113	1136	1054	0	1784860
1136	1054	1059	0	1785914
1054	1059	1066	0	1786973
1059	1066	1050	0	1788039
1066	1050	1043	0	1789089
1050	1043	977	0	1790132
1043	977	1054	0	1791109
977	1054	1020	0	1792163
1054	1020	1008	0	1793183
1020	1008	1004	0	1794191
1008	1004	1070	0	1795195
1004	1070	1027	0	1796265
1070	1027	1054	0	1797292
1027	1054	1055	0	1798346
