i-1	i+0	i+1	Filter
946	544	650	1
544	650	1187	2
650	1187	479	0
1187	479	669	1
479	669	1004	2
669	1004	529	0
1004	529	677	1
529	677	1171	2
677	1171	483	0
1171	483	630	1
483	630	977	2
630	977	1334	0
977	1334	1207	0
1334	1207	1058	0
1207	1058	447	0
1058	447	619	1
447	619	985	2
619	985	521	0
985	521	638	1
521	638	930	2
638	930	1035	0
930	1035	448	0
1035	448	665	1
448	665	887	2
665	887	599	0
887	599	1424	1
599	1424	510	2
1424	510	646	1
510	646	809	2
646	809	973	0
809	973	479	0
973	479	1381	1
479	1381	599	2
1381	599	1331	1
599	1331	564	2
1331	564	1331	1
564	1331	584	2
1331	584	1249	1
584	1249	914	2
1249	914	483	0
914	483	1323	1
483	1323	852	2
1323	852	482	0
852	482	1276	1
482	1276	853	2
1276	853	470	0
853	470	1253	1
470	1253	876	2
1253	876	471	0
876	471	1276	1
471	1276	825	2
1276	825	482	0
825	482	1257	1
482	1257	872	2
1257	872	467	0
872	467	1272	1
467	1272	837	2
1272	837	470	0
837	470	1242	1
470	1242	875	2
1242	875	467	0
875	467	1261	1
467	1261	879	2
1261	879	463	0
879	463	1307	1
463	1307	650	2
1307	650	1121	1
650	1121	907	2
1121	907	482	0
907	482	650	1
482	650	731	2
650	731	876	0
731	876	471	0
876	471	1346	1
471	1346	560	2
1346	560	1273	1
560	1273	603	2
1273	603	1241	1
603	1241	595	2
1241	595	1245	1
595	1245	615	2
1245	615	1327	1
615	1327	518	2
1327	518	1326	1
518	1326	572	2
1326	572	1281	1
572	1281	560	2
1281	560	1307	1
560	1307	537	2
1307	537	1296	1
537	1296	619	2
1296	619	1280	1
619	1280	545	2
1280	545	1291	1
545	1291	561	2
1291	561	1233	1
561	1233	903	2
1233	903	478	0
903	478	1358	1
478	1358	537	2
1358	537	1269	1
537	1269	907	2
1269	907	474	0
907	474	1343	1
474	1343	552	2
1343	552	1292	1
552	1292	599	2
1292	599	1280	1
599	1280	557	2
1280	557	1288	1
557	1288	622	2
1288	622	1230	1
622	1230	619	2
1230	619	1272	1
619	1272	576	2
1272	576	1401	1
576	1401	513	2
1401	513	1374	1
513	1374	529	2
1374	529	1276	1
529	1276	868	2
1276	868	482	0
868	482	1288	1
482	1288	860	2
1288	860	467	0
860	467	1241	1
467	1241	860	2
1241	860	475	0
860	475	1311	1
475	1311	631	2
1311	631	1171	1
631	1171	879	2
1171	879	475	0
879	475	1303	1
475	1303	892	2
1303	892	867	0
892	867	494	0
867	494	1288	1
494	1288	919	2
1288	919	470	0
919	470	1343	1
470	1343	560	2
1343	560	1238	1
560	1238	879	2
1238	879	475	0
879	475	1303	1
475	1303	907	2
1303	907	463	0
907	463	1260	1
463	1260	856	2
1260	856	464	0
856	464	1264	1
464	1264	876	2
1264	876	459	0
876	459	1280	1
459	1280	833	2
1280	833	463	0
833	463	1256	1
463	1256	837	2
1256	837	455	0
837	455	1296	1
455	1296	887	2
1296	887	459	0
887	459	1292	1
459	1292	658	2
1292	658	1159	1
658	1159	860	2
1159	860	448	0
860	448	661	1
448	661	673	2
661	673	919	1
673	919	474	2
919	474	1448	1
474	1448	506	2
1448	506	1361	1
506	1361	510	2
1361	510	1249	1
510	1249	876	2
1249	876	470	0
876	470	1288	1
470	1288	576	2
1288	576	1207	1
576	1207	883	2
1207	883	471	0
883	471	1303	1
471	1303	529	2
1303	529	1214	1
529	1214	876	2
1214	876	463	0
876	463	1249	1
463	1249	844	2
1249	844	463	0
844	463	1222	1
463	1222	837	2
1222	837	467	0
837	467	1264	1
467	1264	837	2
1264	837	463	0
837	463	1295	1
463	1295	615	2
1295	615	1241	1
615	1241	537	2
1241	537	1285	1
537	1285	603	2
1285	603	1342	1
603	1342	506	2
1342	506	1358	1
506	1358	517	2
1358	517	1195	1
517	1195	829	2
1195	829	471	0
829	471	1182	1
471	1182	810	2
1182	810	478	0
810	478	1269	1
478	1269	844	2
1269	844	475	0
844	475	1366	1
475	1366	517	2
1366	517	1327	1
517	1327	549	2
1327	549	1284	1
549	1284	572	2
1284	572	1280	1
572	1280	560	2
1280	560	1276	1
560	1276	553	2
1276	553	1284	1
553	1284	564	2
1284	564	1269	1
564	1269	560	2
1269	560	1276	1
560	1276	541	2
1276	541	1261	1
541	1261	906	2
1261	906	860	0
906	860	491	0
860	491	1373	1
491	1373	510	2
1373	510	1264	1
510	1264	876	2
1264	876	471	0
876	471	1233	1
471	1233	837	2
1233	837	471	0
837	471	1241	1
471	1241	840	2
1241	840	467	0
840	467	1288	1
467	1288	891	2
1288	891	463	0
891	463	1273	1
463	1273	883	2
1273	883	467	0
883	467	1327	1
467	1327	533	2
1327	533	1264	1
533	1264	891	2
1264	891	475	0
891	475	1319	1
475	1319	545	2
1319	545	1241	1
545	1241	911	2
1241	911	471	0
911	471	1338	1
471	1338	529	2
1338	529	1261	1
529	1261	899	2
1261	899	474	0
899	474	1331	1
474	1331	537	2
1331	537	1269	1
537	1269	933	2
1269	933	899	0
933	899	475	0
899	475	1358	1
475	1358	518	2
1358	518	1322	1
518	1322	530	2
1322	530	1237	1
530	1237	872	2
1237	872	470	0
872	470	1296	1
470	1296	599	2
1296	599	1242	1
599	1242	564	2
1242	564	1245	1
564	1245	891	2
1245	891	490	0
891	490	1347	1
490	1347	533	2
1347	533	1245	1
533	1245	871	2
1245	871	475	0
871	475	1226	1
475	1226	821	2
1226	821	471	0
821	471	1233	1
471	1233	817	2
1233	817	479	0
817	479	1377	1
479	1377	522	2
1377	522	1295	1
522	1295	592	2
1295	592	1179	1
592	1179	867	2
1179	867	471	0
867	471	1269	1
471	1269	860	2
1269	860	474	0
860	474	1319	1
474	1319	545	2
1319	545	1288	1
545	1288	915	2
1288	915	949	0
915	949	463	0
949	463	630	1
463	630	744	2
630	744	867	0
744	867	479	0
867	479	677	1
479	677	833	2
677	833	1101	0
833	1101	451	0
1101	451	1343	1
451	1343	540	2
1343	540	1148	1
540	1148	821	2
1148	821	479	0
821	479	1272	1
479	1272	895	2
1272	895	475	0
895	475	1381	1
475	1381	522	2
1381	522	1303	1
522	1303	899	2
1303	899	922	0
899	922	471	0
922	471	654	1
471	654	801	2
654	801	946	0
801	946	478	0
946	478	658	1
478	658	879	2
658	879	631	0
879	631	867	1
631	867	1436	2
867	1436	475	0
1436	475	615	1
475	615	875	2
615	875	852	0
875	852	483	0
852	483	1163	1
483	1163	778	2
1163	778	487	0
778	487	1054	1
487	1054	740	2
1054	740	548	0
740	548	876	1
548	876	696	2
876	696	720	0
696	720	517	0
720	517	981	1
517	981	743	2
981	743	529	0
743	529	961	1
529	961	748	2
961	748	696	0
748	696	821	1
696	821	755	2
821	755	739	0
755	739	537	0
739	537	969	1
537	969	747	2
969	747	720	0
747	720	518	0
720	518	875	1
518	875	700	2
875	700	670	0
700	670	502	0
670	502	821	1
502	821	649	2
821	649	642	0
649	642	619	0
642	619	662	0
619	662	661	0
662	661	693	0
661	693	677	0
693	677	906	1
677	906	798	2
906	798	833	0
798	833	482	0
833	482	1269	1
482	1269	828	2
1269	828	506	0
828	506	1245	1
506	1245	860	2
1245	860	502	0
860	502	1257	1
502	1257	883	2
1257	883	487	0
883	487	1338	1
487	1338	891	2
1338	891	483	0
891	483	1366	1
483	1366	883	2
1366	883	506	0
883	506	1420	1
506	1420	529	2
1420	529	1405	1
529	1405	576	2
1405	576	1319	1
576	1319	638	2
1319	638	1303	1
638	1303	584	2
1303	584	1432	1
584	1432	510	2
1432	510	665	1
510	665	739	2
665	739	1024	0
739	1024	490	0
1024	490	724	1
490	724	953	2
724	953	1051	0
953	1051	447	0
1051	447	747	1
447	747	1000	2
747	1000	502	0
1000	502	825	1
502	825	988	2
825	988	518	0
988	518	731	1
518	731	1222	2
731	1222	475	0
1222	475	657	1
475	657	1242	2
657	1242	474	0
1242	474	759	1
474	759	1272	2
759	1272	467	0
1272	467	635	1
467	635	1241	2
635	1241	478	0
1241	478	689	1
478	689	1199	2
689	1199	478	0
1199	478	623	1
478	623	1163	2
623	1163	510	0
1163	510	739	1
510	739	1187	2
739	1187	483	0
1187	483	634	1
483	634	1128	2
634	1128	518	0
1128	518	696	1
518	696	1117	2
696	1117	521	0
1117	521	635	1
521	635	933	2
635	933	627	0
933	627	1385	1
627	1385	545	2
1385	545	1323	1
545	1323	899	2
1323	899	494	0
899	494	1280	1
494	1280	817	2
1280	817	490	0
817	490	1086	1
490	1086	759	2
1086	759	533	0
759	533	906	1
533	906	712	2
906	712	732	0
712	732	494	0
732	494	1891	1
494	1891	459	2
1891	459	1354	1
459	1354	856	2
1354	856	483	0
856	483	1335	1
483	1335	891	2
1335	891	470	0
891	470	1284	1
470	1284	880	2
1284	880	475	0
880	475	1315	1
475	1315	844	2
1315	844	475	0
844	475	1288	1
475	1288	879	2
1288	879	471	0
879	471	1268	1
471	1268	849	2
1268	849	470	0
849	470	1242	1
470	1242	813	2
1242	813	475	0
813	475	1237	1
475	1237	856	2
1237	856	471	0
856	471	1241	1
471	1241	809	2
1241	809	471	0
809	471	1203	1
471	1203	844	2
1203	844	467	0
844	467	1229	1
467	1229	829	2
1229	829	463	0
829	463	1218	1
463	1218	813	2
1218	813	475	0
813	475	1226	1
475	1226	848	2
1226	848	459	0
848	459	1234	1
459	1234	832	2
1234	832	463	0
832	463	1253	1
463	1253	821	2
1253	821	463	0
821	463	1218	1
463	1218	848	2
1218	848	460	0
848	460	1218	1
460	1218	832	2
1218	832	459	0
832	459	1203	1
459	1203	805	2
1203	805	463	0
805	463	1187	1
463	1187	821	2
1187	821	459	0
821	459	1257	1
459	1257	817	2
1257	817	463	0
817	463	1261	1
463	1261	836	2
1261	836	459	0
836	459	1296	1
459	1296	561	2
1296	561	1241	1
561	1241	653	2
1241	653	1113	1
653	1113	876	2
1113	876	459	0
