i-1	i+0	i+1	Filter	Time
358	662	716	0	800689
662	716	712	0	801405
716	712	735	0	802117
712	735	405	0	802852
735	405	369	1	803257
405	369	689	0	803626
369	689	716	0	804315
689	716	743	0	805031
716	743	736	0	805774
743	736	404	0	806510
736	404	362	1	806914
404	362	724	0	807276
362	724	732	0	808000
724	732	747	0	808732
732	747	412	0	809479
747	412	374	1	809891
412	374	712	0	810265
374	712	758	0	810977
712	758	763	0	811735
758	763	424	0	812498
763	424	370	1	812922
424	370	727	0	813292
370	727	763	0	814019
727	763	774	0	814782
763	774	748	0	815556
774	748	400	0	816304
748	400	382	1	816704
400	382	723	0	817086
382	723	728	0	817809
723	728	743	0	818537
728	743	424	0	819280
743	424	374	1	819704
424	374	700	0	820078
374	700	740	0	820778
700	740	754	0	821518
740	754	747	0	822272
754	747	409	0	823019
747	409	370	1	823428
409	370	716	0	823798
370	716	723	0	824514
716	723	736	0	825237
723	736	428	0	825973
736	428	366	1	826401
428	366	688	0	826767
366	688	712	0	827455
688	712	744	0	828167
712	744	735	0	828911
744	735	405	0	829646
735	405	365	1	830051
405	365	697	0	830416
365	697	731	0	831113
697	731	728	0	831844
731	728	436	0	832572
728	436	362	1	833008
436	362	649	0	833370
362	649	720	0	834019
649	720	720	0	834739
720	720	712	0	835459
720	712	413	0	836171
712	413	369	1	836584
413	369	662	0	836953
369	662	735	0	837615
662	735	720	0	838350
735	720	743	0	839070
720	743	401	0	839813
743	401	366	1	840214
401	366	681	0	840580
366	681	735	0	841261
681	735	732	0	841996
735	732	739	0	842728
732	739	397	0	843467
739	397	373	1	843864
397	373	712	0	844237
373	712	747	0	844949
712	747	728	0	845696
747	728	420	0	846424
728	420	386	1	846844
420	386	673	0	847230
386	673	700	0	847903
673	700	720	0	848603
700	720	728	0	849323
720	728	400	0	850051
728	400	370	1	850451
400	370	685	0	850821
370	685	720	0	851506
685	720	727	0	852226
720	727	436	0	852953
727	436	370	1	853389
436	370	657	0	853759
370	657	724	0	854416
657	724	739	0	855140
724	739	740	0	855879
739	740	404	0	856619
740	404	366	1	857023
404	366	700	0	857389
366	700	732	0	858089
700	732	728	0	858821
732	728	739	0	859549
728	739	397	0	860288
739	397	366	1	860685
397	366	704	0	861051
366	704	720	0	861755
704	720	712	0	862475
720	712	727	0	863187
712	727	401	0	863914
727	401	366	1	864315
401	366	685	0	864681
366	685	743	0	865366
685	743	739	0	866109
743	739	743	0	866848
739	743	401	0	867591
743	401	374	1	867992
401	374	704	0	868366
374	704	720	0	869070
704	720	708	0	869790
720	708	436	0	870498
708	436	992	1	870934
436	992	700	0	871926
992	700	705	0	872626
700	705	490	0	873331
705	490	903	1	873821
490	903	681	0	874724
903	681	688	0	875405
681	688	674	0	876093
688	674	677	0	876767
674	677	412	0	877444
677	412	366	1	877856
412	366	618	0	878222
366	618	678	0	878840
618	678	677	0	879518
678	677	684	0	880195
677	684	417	0	880879
684	417	965	1	881296
417	965	681	0	882261
965	681	669	0	882942
681	669	486	0	883611
669	486	880	1	884097
486	880	681	0	884977
880	681	677	0	885658
681	677	665	0	886335
677	665	681	0	887000
665	681	650	0	887681
681	650	412	0	888331
650	412	938	1	888743
412	938	665	0	889681
938	665	650	0	890346
665	650	642	0	890996
650	642	455	0	891638
642	455	876	1	892093
455	876	646	0	892969
876	646	646	0	893615
646	646	642	0	894261
646	642	642	0	894903
642	642	424	0	895545
642	424	871	1	895969
424	871	642	0	896840
871	642	631	0	897482
642	631	634	0	898113
631	634	638	0	898747
634	638	448	0	899385
638	448	832	1	899833
448	832	639	0	900665
832	639	638	0	901304
639	638	638	0	901942
638	638	642	0	902580
638	642	650	0	903222
642	650	642	0	903872
650	642	661	0	904514
642	661	654	0	905175
661	654	401	0	905829
654	401	933	1	906230
401	933	654	0	907163
933	654	658	0	907817
654	658	661	0	908475
658	661	658	0	909136
661	658	424	0	909794
658	424	922	1	910218
424	922	658	0	911140
922	658	653	0	911798
658	653	666	0	912451
653	666	443	0	913117
666	443	884	1	913560
443	884	657	0	914444
884	657	654	0	915101
657	654	634	0	915755
654	634	638	0	916389
634	638	646	0	917027
638	646	634	0	917673
646	634	654	0	918307
634	654	646	0	918961
654	646	646	0	919607
646	646	661	0	920253
646	661	650	0	920914
661	650	658	0	921564
650	658	653	0	922222
658	653	662	0	922875
653	662	654	0	923537
662	654	653	0	924191
654	653	654	0	924844
653	654	642	0	925498
654	642	654	0	926140
642	654	646	0	926794
654	646	657	0	927440
646	657	650	0	928097
657	650	658	0	928747
650	658	665	0	929405
658	665	677	0	930070
665	677	669	0	930747
677	669	401	0	931416
669	401	358	1	931817
401	358	599	0	932175
358	599	681	0	932774
599	681	654	0	933455
681	654	681	0	934109
654	681	669	0	934790
681	669	669	0	935459
669	669	681	0	936128
669	681	677	0	936809
681	677	685	0	937486
677	685	401	0	938171
685	401	362	1	938572
401	362	626	0	938934
362	626	670	0	939560
626	670	661	0	940230
670	661	665	0	940891
661	665	650	0	941556
665	650	658	0	942206
650	658	654	0	942864
658	654	665	0	943518
654	665	657	0	944183
665	657	658	0	944840
657	658	669	0	945498
658	669	677	0	946167
669	677	681	0	946844
677	681	685	0	947525
681	685	697	0	948210
685	697	692	0	948907
697	692	689	0	949599
692	689	693	0	950288
689	693	700	0	950981
693	700	704	0	951681
700	704	701	0	952385
704	701	396	0	953086
701	396	362	1	953482
396	362	685	0	953844
362	685	701	0	954529
685	701	474	0	955230
701	474	942	1	955704
474	942	700	0	956646
942	700	708	0	957346
700	708	697	0	958054
708	697	708	0	958751
697	708	401	0	959459
708	401	350	1	959860
401	350	638	0	960210
350	638	685	0	960848
638	685	712	0	961533
685	712	681	0	962245
712	681	681	0	962926
681	681	681	0	963607
681	681	685	0	964288
681	685	677	0	964973
685	677	681	0	965650
677	681	677	0	966331
681	677	673	0	967008
677	673	405	0	967681
673	405	358	1	968086
405	358	618	0	968444
358	618	677	0	969062
618	677	670	0	969739
677	670	692	0	970409
670	692	681	0	971101
692	681	677	0	971782
681	677	693	0	972459
677	693	685	0	973152
693	685	404	0	973837
685	404	362	1	974241
404	362	642	0	974603
362	642	685	0	975245
642	685	685	0	975930
685	685	689	0	976615
685	689	692	0	977304
689	692	689	0	977996
692	689	420	0	978685
689	420	366	1	979105
420	366	626	0	979471
366	626	697	0	980097
626	697	494	0	980794
697	494	907	1	981288
494	907	692	0	982195
907	692	689	0	982887
692	689	696	0	983576
689	696	689	0	984272
696	689	409	0	984961
689	409	365	1	985370
409	365	635	0	985735
365	635	684	0	986370
635	684	705	0	987054
684	705	700	0	987759
705	700	720	0	988459
700	720	409	0	989179
720	409	365	1	989588
409	365	673	0	989953
365	673	728	0	990626
673	728	724	0	991354
728	724	727	0	992078
724	727	732	0	992805
727	732	447	0	993537
732	447	366	1	993984
447	366	634	0	994350
366	634	705	0	994984
634	705	696	0	995689
705	696	716	0	996385
696	716	704	0	997101
716	704	413	0	997805
704	413	366	1	998218
413	366	653	0	998584
366	653	712	0	999237
653	712	728	0	999949
712	728	716	0	1000677
728	716	704	0	1001393
716	704	405	0	1002097
704	405	362	1	1002502
405	362	665	0	1002864
362	665	689	0	1003529
665	689	704	0	1004218
689	704	693	0	1004922
704	693	696	0	1005615
693	696	701	0	1006311
696	701	712	0	1007012
701	712	661	0	1007724
712	661	704	0	1008385
661	704	697	0	1009089
704	697	704	0	1009786
697	704	724	0	1010490
704	724	685	0	1011214
724	685	727	0	1011899
685	727	697	0	1012626
727	697	716	0	1013323
697	716	385	0	1014039
716	385	378	1	1014424
385	378	665	0	1014802
378	665	693	0	1015467
665	693	704	0	1016160
693	704	692	0	1016864
704	692	716	0	1017556
692	716	389	0	1018272
716	389	374	1	1018661
389	374	673	0	1019035
374	673	708	0	1019708
673	708	471	0	1020416
708	471	981	1	1020887
471	981	735	0	1021868
981	735	728	0	1022603
735	728	751	0	1023331
728	751	393	0	1024082
751	393	377	1	1024475
393	377	716	0	1024852
377	716	747	0	1025568
716	747	736	0	1026315
747	736	766	0	1027051
736	766	401	0	1027817
766	401	385	1	1028218
401	385	732	0	1028603
385	732	762	0	1029335
732	762	747	0	1030097
762	747	747	0	1030844
747	747	759	0	1031591
747	759	767	0	1032350
759	767	404	0	1033117
767	404	390	1	1033521
404	390	735	0	1033911
390	735	763	0	1034646
735	763	754	0	1035409
763	754	767	0	1036163
754	767	412	0	1036930
767	412	397	1	1037342
412	397	732	0	1037739
397	732	766	0	1038471
732	766	779	0	1039237
766	779	758	0	1040016
779	758	401	0	1040774
758	401	401	1	1041175
401	401	731	0	1041576
401	731	747	0	1042307
731	747	818	0	1043054
747	818	805	0	1043872
818	805	397	0	1044677
805	397	444	1	1045074
397	444	793	0	1045518
444	793	802	0	1046311
793	802	813	0	1047113
802	813	813	0	1047926
813	813	806	0	1048739
813	806	805	0	1049545
806	805	401	0	1050350
805	401	440	1	1050751
401	440	774	0	1051191
440	774	786	0	1051965
774	786	794	0	1052751
786	794	801	0	1053545
794	801	393	0	1054346
801	393	428	1	1054739
393	428	747	0	1055167
428	747	790	0	1055914
747	790	798	0	1056704
790	798	782	0	1057502
798	782	401	0	1058284
782	401	416	1	1058685
401	416	763	0	1059101
416	763	790	0	1059864
763	790	786	0	1060654
790	786	782	0	1061440
786	782	401	0	1062222
782	401	420	1	1062623
401	420	735	0	1063043
420	735	782	0	1063778
735	782	779	0	1064560
782	779	774	0	1065339
779	774	401	0	1066113
774	401	404	1	1066514
401	404	755	0	1066918
404	755	774	0	1067673
755	774	763	0	1068447
774	763	774	0	1069210
763	774	393	0	1069984
774	393	401	1	1070377
393	401	743	0	1070778
401	743	775	0	1071521
743	775	762	0	1072296
775	762	759	0	1073058
762	759	405	0	1073817
759	405	401	1	1074222
405	401	735	0	1074623
401	735	778	0	1075358
735	778	778	0	1076136
778	778	790	0	1076914
778	790	401	0	1077704
790	401	432	1	1078105
401	432	770	0	1078537
432	770	794	0	1079307
770	794	810	0	1080101
794	810	801	0	1080911
810	801	401	0	1081712
801	401	436	1	1082113
401	436	782	0	1082549
436	782	801	0	1083331
782	801	794	0	1084132
801	794	416	0	1084926
794	416	413	1	1085342
416	413	759	0	1085755
413	759	782	0	1086514
759	782	797	0	1087296
782	797	806	0	1088093
797	806	405	0	1088899
806	405	420	1	1089304
405	420	770	0	1089724
420	770	806	0	1090494
770	806	793	0	1091300
806	793	810	0	1092093
793	810	401	0	1092903
810	401	428	1	1093304
401	428	762	0	1093732
428	762	798	0	1094494
762	798	797	0	1095292
798	797	417	0	1096089
797	417	408	1	1096506
417	408	763	0	1096914
408	763	778	0	1097677
763	778	802	0	1098455
778	802	794	0	1099257
802	794	400	0	1100051
794	400	417	1	1100451
400	417	743	0	1100868
417	743	774	0	1101611
743	774	790	0	1102385
774	790	416	0	1103175
790	416	397	1	1103591
416	397	744	0	1103988
397	744	750	0	1104732
744	750	755	0	1105482
750	755	463	0	1106237
755	463	382	1	1106700
463	382	657	0	1107082
382	657	747	0	1107739
657	747	751	0	1108486
747	751	767	0	1109237
751	767	408	0	1110004
767	408	397	1	1110412
408	397	747	0	1110809
397	747	783	0	1111556
747	783	782	0	1112339
783	782	793	0	1113121
782	793	405	0	1113914
793	405	424	1	1114319
405	424	763	0	1114743
424	763	794	0	1115506
763	794	786	0	1116300
794	786	424	0	1117086
786	424	397	1	1117510
424	397	754	0	1117907
397	754	779	0	1118661
754	779	774	0	1119440
779	774	786	0	1120214
774	786	401	0	1121000
786	401	420	1	1121401
401	420	759	0	1121821
420	759	786	0	1122580
759	786	794	0	1123366
786	794	431	0	1124160
794	431	397	1	1124591
431	397	779	0	1124988
397	779	786	0	1125767
779	786	797	0	1126553
786	797	440	0	1127350
797	440	401	1	1127790
440	401	743	0	1128191
401	743	782	0	1128934
743	782	794	0	1129716
782	794	782	0	1130510
794	782	404	0	1131292
782	404	425	1	1131696
404	425	762	0	1132121
425	762	778	0	1132883
762	778	790	0	1133661
778	790	428	0	1134451
790	428	401	1	1134879
428	401	747	0	1135280
401	747	771	0	1136027
747	771	774	0	1136798
771	774	767	0	1137572
774	767	408	0	1138339
767	408	397	1	1138747
408	397	743	0	1139144
397	743	771	0	1139887
743	771	786	0	1140658
771	786	439	0	1141444
786	439	397	1	1141883
439	397	763	0	1142280
397	763	786	0	1143043
763	786	805	0	1143829
786	805	455	0	1144634
805	455	393	1	1145089
455	393	744	0	1145482
393	744	786	0	1146226
744	786	782	0	1147012
786	782	786	0	1147794
782	786	404	0	1148580
786	404	413	1	1148984
404	413	755	0	1149397
413	755	770	0	1150152
755	770	778	0	1150922
770	778	432	0	1151700
778	432	389	1	1152132
432	389	720	0	1152521
389	720	763	0	1153241
720	763	755	0	1154004
763	755	770	0	1154759
755	770	405	0	1155529
770	405	401	1	1155934
405	401	739	0	1156335
401	739	770	0	1157074
739	770	790	0	1157844
770	790	444	0	1158634
790	444	397	1	1159078
444	397	766	0	1159475
397	766	790	0	1160241
766	790	790	0	1161031
790	790	790	0	1161821
790	790	405	0	1162611
790	405	424	1	1163016
405	424	755	0	1163440
424	755	786	0	1164195
755	786	797	0	1164981
786	797	432	0	1165778
797	432	385	1	1166210
432	385	755	0	1166595
385	755	782	0	1167350
755	782	790	0	1168132
782	790	782	0	1168922
790	782	405	0	1169704
782	405	401	1	1170109
405	401	774	0	1170510
401	774	770	0	1171284
774	770	786	0	1172054
770	786	436	0	1172840
786	436	397	1	1173276
436	397	720	0	1173673
397	720	774	0	1174393
720	774	782	0	1175167
774	782	771	0	1175949
782	771	412	0	1176720
771	412	405	1	1177132
412	405	759	0	1177537
405	759	790	0	1178296
759	790	786	0	1179086
790	786	443	0	1179872
786	443	405	1	1180315
443	405	770	0	1180720
405	770	790	0	1181490
770	790	813	0	1182280
790	813	483	0	1183093
813	483	393	1	1183576
483	393	763	0	1183969
393	763	801	0	1184732
763	801	809	0	1185533
801	809	798	0	1186342
809	798	409	0	1187140
798	409	428	1	1187549
409	428	774	0	1187977
428	774	790	0	1188751
774	790	794	0	1189541
790	794	435	0	1190335
794	435	390	1	1190770
435	390	774	0	1191160
390	774	794	0	1191934
774	794	805	0	1192728
794	805	455	0	1193533
805	455	397	1	1193988
455	397	763	0	1194385
397	763	794	0	1195148
763	794	793	0	1195942
794	793	471	0	1196735
793	471	389	1	1197206
471	389	740	0	1197595
389	740	786	0	1198335
740	786	786	0	1199121
786	786	786	0	1199907
786	786	408	0	1200693
786	408	417	1	1201101
408	417	762	0	1201518
417	762	786	0	1202280
762	786	806	0	1203066
786	806	455	0	1203872
806	455	401	1	1204327
455	401	762	0	1204728
401	762	794	0	1205490
762	794	794	0	1206284
794	794	797	0	1207078
794	797	405	0	1207875
797	405	424	1	1208280
405	424	759	0	1208704
424	759	790	0	1209463
759	790	805	0	1210253
790	805	456	0	1211058
805	456	397	1	1211514
456	397	758	0	1211911
397	758	798	0	1212669
758	798	794	0	1213467
798	794	805	0	1214261
794	805	405	0	1215066
805	405	428	1	1215471
405	428	766	0	1215899
428	766	790	0	1216665
766	790	806	0	1217455
790	806	435	0	1218261
806	435	397	1	1218696
435	397	751	0	1219093
397	751	782	0	1219844
751	782	779	0	1220626
782	779	490	0	1221405
779	490	393	1	1221895
490	393	704	0	1222288
393	704	782	0	1222992
704	782	790	0	1223774
782	790	802	0	1224564
790	802	408	0	1225366
802	408	417	1	1225774
408	417	766	0	1226191
417	766	790	0	1226957
766	790	794	0	1227747
790	794	455	0	1228541
794	455	401	1	1228996
455	401	759	0	1229397
401	759	797	0	1230156
759	797	798	0	1230953
797	798	817	0	1231751
798	817	806	0	1232568
817	806	424	0	1233374
806	424	416	1	1233798
424	416	790	0	1234214
416	790	801	0	1235004
790	801	814	0	1235805
801	814	439	0	1236619
814	439	413	1	1237058
439	413	766	0	1237471
413	766	810	0	1238237
766	810	821	0	1239047
810	821	471	0	1239868
821	471	404	1	1240339
471	404	802	0	1240743
404	802	825	0	1241545
802	825	828	0	1242370
825	828	506	0	1243198
828	506	401	1	1243704
506	401	739	0	1244105
401	739	829	0	1244844
739	829	809	0	1245673
829	809	818	0	1246482
809	818	463	0	1247300
818	463	404	1	1247763
463	404	782	0	1248167
404	782	829	0	1248949
782	829	825	0	1249778
829	825	821	0	1250603
825	821	825	0	1251424
821	825	817	0	1252249
825	817	813	0	1253066
817	813	825	0	1253879
813	825	817	0	1254704
825	817	818	0	1255521
817	818	821	0	1256339
818	821	813	0	1257160
821	813	821	0	1257973
813	821	813	0	1258794
821	813	805	0	1259607
813	805	810	0	1260412
805	810	463	0	1261222
810	463	401	1	1261685
463	401	754	0	1262086
401	754	794	0	1262840
754	794	802	0	1263634
794	802	786	0	1264436
802	786	801	0	1265222
786	801	806	0	1266023
801	806	801	0	1266829
806	801	806	0	1267630
801	806	424	0	1268436
806	424	420	1	1268860
424	420	778	0	1269280
420	778	802	0	1270058
778	802	809	0	1270860
802	809	483	0	1271669
809	483	393	1	1272152
483	393	731	0	1272545
393	731	790	0	1273276
731	790	790	0	1274066
790	790	786	0	1274856
790	786	416	0	1275642
786	416	409	1	1276058
416	409	759	0	1276467
409	759	778	0	1277226
759	778	786	0	1278004
778	786	790	0	1278790
786	790	797	0	1279580
790	797	783	0	1280377
797	783	789	0	1281160
783	789	794	0	1281949
789	794	786	0	1282743
794	786	790	0	1283529
786	790	790	0	1284319
790	790	428	0	1285109
790	428	401	1	1285537
428	401	758	0	1285938
401	758	783	0	1286696
758	783	782	0	1287479
783	782	786	0	1288261
782	786	412	0	1289047
786	412	401	1	1289459
412	401	786	0	1289860
401	786	786	0	1290646
786	786	809	0	1291432
786	809	448	0	1292241
809	448	400	1	1292689
448	400	755	0	1293089
400	755	790	0	1293844
755	790	798	0	1294634
790	798	786	0	1295432
798	786	798	0	1296218
786	798	801	0	1297016
798	801	794	0	1297817
801	794	805	0	1298611
794	805	417	0	1299416
805	417	408	1	1299833
417	408	763	0	1300241
408	763	794	0	1301004
763	794	790	0	1301798
794	790	782	0	1302588
790	782	793	0	1303370
782	793	790	0	1304163
793	790	794	0	1304953
790	794	782	0	1305747
794	782	790	0	1306529
782	790	436	0	1307319
790	436	401	1	1307755
436	401	778	0	1308156
401	778	790	0	1308934
778	790	809	0	1309724
790	809	809	0	1310533
809	809	806	0	1311342
809	806	798	0	1312148
806	798	801	0	1312946
798	801	806	0	1313747
801	806	789	0	1314553
806	789	440	0	1315342
789	440	405	1	1315782
440	405	770	0	1316187
405	770	798	0	1316957
770	798	798	0	1317755
798	798	821	0	1318553
798	821	813	0	1319374
821	813	813	0	1320187
813	813	817	0	1321000
813	817	825	0	1321817
817	825	821	0	1322642
825	821	821	0	1323463
821	821	829	0	1324284
821	829	825	0	1325113
829	825	809	0	1325938
825	809	825	0	1326747
809	825	825	0	1327572
825	825	805	0	1328397
825	805	810	0	1329202
805	810	813	0	1330012
810	813	809	0	1330825
813	809	813	0	1331634
809	813	810	0	1332447
813	810	813	0	1333257
810	813	809	0	1334070
813	809	821	0	1334879
809	821	825	0	1335700
821	825	814	0	1336525
825	814	824	0	1337339
814	824	829	0	1338163
824	829	821	0	1338992
829	821	821	0	1339813
821	821	817	0	1340634
821	817	810	0	1341451
817	810	821	0	1342261
810	821	813	0	1343082
821	813	813	0	1343895
813	813	821	0	1344708
813	821	829	0	1345529
821	829	825	0	1346358
829	825	833	0	1347183
825	833	832	0	1348016
833	832	837	0	1348848
832	837	829	0	1349685
837	829	836	0	1350514
829	836	837	0	1351350
836	837	821	0	1352187
837	821	832	0	1353008
821	832	837	0	1353840
832	837	837	0	1354677
837	837	832	0	1355514
837	832	845	0	1356346
832	845	825	0	1357191
845	825	832	0	1358016
825	832	833	0	1358848
832	833	825	0	1359681
833	825	836	0	1360506
825	836	487	0	1361342
836	487	443	1	1361829
487	443	720	1	1362272
443	720	810	0	1362992
720	810	805	0	1363802
810	805	809	0	1364607
805	809	821	0	1365416
809	821	821	0	1366237
821	821	810	0	1367058
821	810	828	0	1367868
810	828	825	0	1368696
828	825	821	0	1369521
825	821	837	0	1370342
821	837	840	0	1371179
837	840	833	0	1372019
840	833	837	0	1372852
833	837	821	0	1373689
837	821	825	0	1374510
821	825	821	0	1375335
825	821	825	0	1376156
821	825	809	0	1376981
825	809	825	0	1377790
809	825	825	0	1378615
825	825	817	0	1379440
825	817	829	0	1380257
817	829	821	0	1381086
829	821	809	0	1381907
821	809	817	0	1382716
809	817	806	0	1383533
817	806	805	0	1384339
806	805	817	0	1385144
805	817	802	0	1385961
817	802	801	0	1386763
802	801	798	0	1387564
801	798	798	0	1388362
798	798	782	0	1389160
798	782	778	0	1389942
782	778	798	0	1390720
778	798	805	0	1391518
798	805	802	0	1392323
805	802	817	0	1393125
802	817	817	0	1393942
817	817	821	0	1394759
817	821	805	0	1395580
821	805	821	0	1396385
805	821	821	0	1397206
821	821	817	0	1398027
821	817	802	0	1398844
817	802	817	0	1399646
802	817	809	0	1400463
817	809	798	0	1401272
809	798	802	0	1402070
798	802	805	0	1402872
802	805	798	0	1403677
805	798	809	0	1404475
798	809	809	0	1405284
809	809	806	0	1406093
809	806	813	0	1406899
806	813	813	0	1407712
813	813	814	0	1408525
813	814	813	0	1409339
814	813	813	0	1410152
813	813	809	0	1410965
813	809	806	0	1411774
809	806	817	0	1412580
806	817	821	0	1413397
817	821	809	0	1414218
821	809	837	0	1415027
809	837	836	0	1415864
837	836	825	0	1416700
836	825	837	0	1417525
825	837	840	0	1418362
837	840	821	0	1419202
840	821	833	0	1420023
821	833	848	0	1420856
833	848	841	0	1421704
848	841	829	0	1422545
841	829	840	0	1423374
829	840	447	0	1424214
840	447	417	1	1424661
447	417	794	0	1425078
417	794	824	0	1425872
794	824	829	0	1426696
824	829	821	0	1427525
829	821	829	0	1428346
821	829	833	0	1429175
829	833	455	0	1430008
833	455	405	1	1430463
455	405	786	0	1430868
405	786	813	0	1431654
786	813	809	0	1432467
813	809	817	0	1433276
809	817	821	0	1434093
817	821	821	0	1434914
821	821	818	0	1435735
821	818	828	0	1436553
818	828	814	0	1437381
828	814	817	0	1438195
814	817	801	0	1439012
817	801	813	0	1439813
801	813	798	0	1440626
813	798	802	0	1441424
798	802	790	0	1442226
802	790	809	0	1443016
790	809	809	0	1443825
809	809	817	0	1444634
809	817	810	0	1445451
817	810	813	0	1446261
810	813	794	0	1447074
813	794	813	0	1447868
794	813	805	0	1448681
813	805	794	0	1449486
805	794	798	0	1450280
794	798	790	0	1451078
798	790	801	0	1451868
790	801	790	0	1452669
801	790	790	0	1453459
790	790	790	0	1454249
790	790	778	0	1455039
790	778	767	0	1455817
778	767	778	0	1456584
767	778	778	0	1457362
778	778	771	0	1458140
778	771	770	0	1458911
771	770	774	0	1459681
770	774	775	0	1460455
774	775	778	0	1461230
775	778	759	0	1462008
778	759	770	0	1462767
759	770	767	0	1463537
770	767	424	0	1464304
767	424	397	1	1464728
424	397	727	0	1465125
397	727	763	0	1465852
727	763	743	0	1466615
763	743	759	0	1467358
743	759	758	0	1468117
759	758	755	0	1468875
758	755	763	0	1469630
755	763	759	0	1470393
763	759	766	0	1471152
759	766	771	0	1471918
766	771	778	0	1472689
771	778	786	0	1473467
778	786	774	0	1474253
786	774	790	0	1475027
774	790	782	0	1475817
790	782	782	0	1476599
782	782	779	0	1477381
782	779	778	0	1478160
779	778	774	0	1478938
778	774	778	0	1479712
774	778	778	0	1480490
778	778	771	0	1481268
778	771	766	0	1482039
771	766	763	0	1482805
766	763	751	0	1483568
763	751	767	0	1484319
751	767	439	0	1485086
767	439	444	1	1485525
439	444	638	1	1485969
444	638	743	0	1486607
638	743	471	0	1487350
743	471	1035	1	1487821
471	1035	735	0	1488856
1035	735	728	0	1489591
735	728	732	0	1490319
728	732	420	0	1491051
732	420	393	1	1491471
420	393	661	0	1491864
393	661	728	0	1492525
661	728	739	0	1493253
728	739	755	0	1493992
739	755	763	0	1494747
755	763	762	0	1495510
763	762	775	0	1496272
762	775	782	0	1497047
775	782	778	0	1497829
782	778	790	0	1498607
778	790	798	0	1499397
790	798	793	0	1500195
798	793	798	0	1500988
793	798	802	0	1501786
798	802	809	0	1502588
802	809	805	0	1503397
809	805	814	0	1504202
805	814	809	0	1505016
814	809	809	0	1505825
809	809	813	0	1506634
809	813	798	0	1507447
813	798	806	0	1508245
798	806	797	0	1509051
806	797	794	0	1509848
797	794	794	0	1510642
794	794	794	0	1511436
794	794	782	0	1512230
794	782	790	0	1513012
782	790	786	0	1513802
790	786	786	0	1514588
786	786	801	0	1515374
786	801	806	0	1516175
801	806	793	0	1516981
806	793	794	0	1517774
793	794	798	0	1518568
794	798	805	0	1519366
798	805	794	0	1520171
805	794	798	0	1520965
794	798	805	0	1521763
798	805	809	0	1522568
805	809	798	0	1523377
809	798	813	0	1524175
798	813	814	0	1524988
813	814	805	0	1525802
814	805	809	0	1526607
805	809	814	0	1527416
809	814	809	0	1528230
814	809	805	0	1529039
809	805	806	0	1529844
805	806	801	0	1530650
806	801	798	0	1531451
801	798	798	0	1532249
798	798	805	0	1533047
798	805	802	0	1533852
805	802	797	0	1534654
802	797	810	0	1535451
797	810	809	0	1536261
810	809	802	0	1537070
809	802	821	0	1537872
802	821	813	0	1538693
821	813	801	0	1539506
813	801	818	0	1540307
801	818	817	0	1541125
818	817	813	0	1541942
817	813	801	0	1542755
813	801	790	0	1543556
801	790	821	0	1544346
790	821	829	0	1545167
821	829	825	0	1545996
829	825	825	0	1546821
825	825	821	0	1547646
825	821	817	0	1548467
821	817	436	0	1549284
817	436	397	1	1549720
436	397	797	0	1550117
397	797	806	0	1550914
797	806	798	0	1551720
806	798	805	0	1552518
798	805	794	0	1553323
805	794	786	0	1554117
794	786	786	0	1554903
786	786	797	0	1555689
786	797	779	0	1556486
797	779	793	0	1557265
779	793	814	0	1558058
793	814	809	0	1558872
814	809	809	0	1559681
809	809	829	0	1560490
809	829	806	0	1561319
829	806	805	0	1562125
806	805	802	0	1562930
805	802	813	0	1563732
802	813	794	0	1564545
813	794	809	0	1565339
794	809	809	0	1566148
809	809	798	0	1566957
809	798	805	0	1567755
798	805	810	0	1568560
805	810	805	0	1569370
810	805	806	0	1570175
805	806	809	0	1570981
806	809	805	0	1571790
809	805	806	0	1572595
805	806	805	0	1573401
806	805	806	0	1574206
805	806	797	0	1575012
806	797	814	0	1575809
797	814	789	0	1576623
814	789	794	0	1577412
789	794	802	0	1578206
794	802	797	0	1579008
802	797	790	0	1579805
797	790	779	0	1580595
790	779	786	0	1581374
779	786	778	0	1582160
786	778	774	0	1582938
778	774	767	0	1583712
774	767	774	0	1584479
767	774	766	0	1585253
774	766	771	0	1586019
766	771	763	0	1586790
771	763	747	0	1587553
763	747	766	0	1588300
747	766	755	0	1589066
766	755	755	0	1589821
755	755	770	0	1590576
755	770	775	0	1591346
770	775	786	0	1592121
775	786	793	0	1592907
786	793	810	0	1593700
793	810	813	0	1594510
810	813	817	0	1595323
813	817	833	0	1596140
817	833	836	0	1596973
833	836	837	0	1597809
836	837	836	0	1598646
837	836	833	0	1599482
836	833	821	0	1600315
833	821	817	0	1601136
821	817	817	0	1601953
817	817	814	0	1602770
817	814	813	0	1603584
814	813	825	0	1604397
813	825	832	0	1605222
825	832	814	0	1606054
832	814	828	0	1606868
814	828	825	0	1607696
828	825	818	0	1608521
825	818	832	0	1609339
818	832	825	0	1610171
832	825	829	0	1610996
825	829	825	0	1611825
829	825	829	0	1612650
825	829	840	0	1613479
829	840	825	0	1614319
840	825	840	0	1615144
825	840	845	0	1615984
840	845	867	0	1616829
845	867	849	0	1617696
867	849	852	0	1618545
849	852	836	0	1619397
852	836	845	0	1620233
836	845	833	0	1621078
845	833	817	0	1621911
833	817	825	0	1622728
817	825	824	0	1623553
825	824	821	0	1624377
824	821	821	0	1625198
821	821	837	0	1626019
821	837	829	0	1626856
837	829	821	0	1627685
